"id","text","start_word","end_word","document_id","location_id","page_id","sentence_id"
214158,"Holyrood Palace","w11807","w11816",242,207,29931,214158
214159,"Edinburgh","w12024","w12024",242,91,29931,214159
214359,"Edinburgh","w143163","w143163",242,91,30011,214359
214360,"Calton Hill","w143485","w143492",242,188,30011,214360
214361,"Holyrood Palace","w143511","w143520",242,207,30011,214361
214362,"Edinburgh","w143719","w143719",242,91,30011,214362
214365,"Edinburgh","w146377","w146377",242,91,30012,214365
214366,"Salisbury Crags","w146431","w146441",242,208,30012,214366
214367,"Salisbury Crags","w146901","w146911",242,208,30013,214367
214369,"Edinburgh","w147779","w147779",242,91,30013,214369
214375,"Edinburgh","w149566","w149566",242,91,30015,214375
214379,"Edinburgh","w151543","w151543",242,91,30017,214379
214503,"Crichton","w216398","w216398",242,727,30063,214503
214782,"Leith","w350508","w350508",242,212,30162,214782
214864,"Princes Street","w85383","w85391",243,2898,30184,214864
214865,"Edinburgh","w85441","w85441",243,91,30184,214865
214867,"Princes Street","w85695","w85703",243,2898,30185,214867
214868,"Calton Hill","w86088","w86095",243,188,30185,214868
214872,"Calton Hill","w86489","w86496",243,188,30185,214872
214873,"Edinburgh","w86955","w86955",243,91,30186,214873
214874,"Calton Hill","w87155","w87162",243,188,30186,214874
214875,"Edinburgh Castle","w87381","w87391",243,2133,30186,214875
214876,"Princes Street","w87770","w87778",243,2898,30187,214876
214878,"Edinburgh","w88204","w88204",243,91,30187,214878
214880,"Edinburgh","w88258","w88258",243,91,30187,214880
214893,"Mons Meg","w91226","w91231",243,219,30191,214893
214894,"St. Giles' Cathedral","w91701","w91712",243,3003,30191,214894
214895,"Holyrood","w91764","w91764",243,185,30191,214895
214896,"Canongate","w91795","w91795",243,206,30191,214896
214897,"Royal Mile","w91830","w91836",243,23758,30191,214897
214898,"Holyrood","w91974","w91974",243,185,30191,214898
214900,"St. Giles","w92206","w92210",243,202,30192,214900
214908,"St. Giles'","w93563","w93572",243,1087,30193,214908
214909,"Heart of Midlothian","w94166","w94175",243,255,30194,214909
214910,"Canongate","w94416","w94416",243,206,30194,214910
214912,"Edinburgh","w94668","w94668",243,91,30195,214912
214914,"Royal Mile","w95336","w95342",243,23758,30196,214914
214915,"Edinburgh","w95629","w95629",243,91,30197,214915
214916,"Canongate","w95867","w95867",243,206,30197,214916
214917,"Canongate","w95924","w95924",243,206,30197,214917
214921,"Holyrood","w96745","w96745",243,185,30199,214921
214922,"Edinburgh","w96950","w96950",243,91,30200,214922
214925,"Holyrood","w97787","w97787",243,185,30201,214925
214932,"Cowgate","w99748","w99748",243,1079,30203,214932
214933,"Usher Hall","w100703","w100709",243,23759,30204,214933
214934,"Edinburgh","w100888","w100888",243,91,30204,214934
214935,"Edinburgh","w101222","w101222",243,91,30205,214935
214936,"Calton","w102141","w102141",243,1624,30206,214936
214938,"Edinburgh","w103326","w103326",243,91,30207,214938
214940,"Edinburgh","w104407","w104407",243,91,30209,214940
214941,"Auld Reekie","w104420","w104425",243,186,30209,214941
214943,"Firth of Forth","w104790","w104799",243,189,30210,214943
214953,"Linlithgow","w106743","w106743",243,1145,30213,214953
214954,"Edinburgh","w106847","w106847",243,91,30214,214954
214959,"Edinburgh","w107415","w107415",243,91,30214,214959
214966,"Forth","w108436","w108436",243,247,30216,214966
214993,"Edinburgh","w113388","w113388",243,91,30222,214993
214995,"Edinburgh","w113779","w113779",243,91,30223,214995
215047,"South Inch","w125671","w125677",243,2023,30238,215047
215058,"Edinburgh","w127193","w127193",243,91,30240,215058
215087,"Edinburgh","w136951","w136951",243,91,30251,215087
215142,"University of Edinburgh","w36916","w36930",244,8906,30269,215142
215144,"University of Edinburgh","w37189","w37203",244,8906,30270,215144
215178,"Murrayfield","w87484","w87484",244,12359,30288,215178
215188,"Edinburgh","w98806","w98806",244,91,30291,215188
215192,"Edinburgh","w111623","w111623",244,91,30294,215192
215204,"Edinburgh","w123662","w123662",244,91,30300,215204
215223,"University of Edinburgh","w147968","w147982",244,8906,30309,215223
215225,"Edinburgh","w151176","w151176",244,91,30310,215225
215233,"Salisbury Crags","w175241","w175251",244,2332,30315,215233
215242,"Edinburgh","w185436","w185436",244,91,30319,215242
215256,"York Place","w199784","w199789",244,8708,30325,215256
215277,"Leith Walk","w222308","w222314",244,2305,30333,215277
215278,"University of Edinburgh","w223807","w223821",244,8906,30333,215278
215279,"Leith","w224091","w224091",244,212,30334,215279
215280,"Cramond","w226235","w226235",244,1619,30335,215280
215303,"Edinburgh","w245467","w245467",244,91,30344,215303
215304,"Leith","w245481","w245481",244,212,30344,215304
215323,"Southfield","w284784","w284784",244,23789,30352,215323
215325,"York Place","w290491","w290496",244,8708,30354,215325
215335,"Royal Society of Edinburgh","w301111","w301128",244,5188,30358,215335
215351,"Leith","w330141","w330141",244,212,30367,215351
215372,"Edinburgh","w346754","w346754",244,91,30376,215372
215386,"Edinburgh","w369899","w369899",244,91,30382,215386
215395,"Edinburgh","w373002","w373002",244,91,30384,215395
215396,"University of Edinburgh","w374292","w374306",244,8906,30384,215396
215442,"Northumberland Street","w425494","w425509",244,6775,30404,215442
215470,"Edinburgh","w439395","w439395",244,91,30411,215470
215473,"Edinburgh","w445006","w445006",244,91,30413,215473
215475,"York Place","w446137","w446142",244,8708,30414,215475
215497,"Spott","w479060","w479060",244,23805,30426,215497
215584,"Leith","w567368","w567368",244,212,30463,215584
215610,"Edinburgh","w583704","w583704",244,91,30472,215610
215655,"Edinburgh","w636688","w636688",244,91,30492,215655
215670,"Edinburgh","w672218","w672218",244,91,30503,215670
215690,"Edinburgh","w699002","w699002",244,91,30512,215690
215770,"Edinburgh","w762267","w762267",244,91,30543,215770
215843,"Edinburgh","w820144","w820144",244,91,30567,215843
215857,"Edinburgh","w835454","w835454",244,91,30576,215857
215871,"Edinburgh","w844579","w844579",244,91,30579,215871
215873,"Edinburgh","w5913","w5913",245,91,30580,215873
215874,"Calton Hill","w6065","w6072",245,188,30580,215874
215877,"Leith","w6258","w6258",245,212,30580,215877
215878,"Edinburgh","w6303","w6303",245,91,30580,215878
215879,"Auld Reekie","w6461","w6466",245,186,30580,215879
215880,"Leith","w6650","w6650",245,212,30580,215880
215881,"Princes Street","w6666","w6674",245,528,30580,215881
215883,"High Street","w7135","w7140",245,205,30581,215883
215884,"Canongate","w7184","w7184",245,564,30581,215884
215885,"St. Giles'","w7229","w7238",245,1087,30581,215885
215886,"Holyrood","w7250","w7250",245,185,30581,215886
215887,"Salisbury Crags","w7288","w7298",245,2332,30581,215887
215888,"Arthur's Seat","w7342","w7351",245,759,30581,215888
215889,"Castle Hill","w7493","w7500",245,3581,30581,215889
215890,"Edinburgh","w7513","w7513",245,91,30581,215890
215891,"Waverley Station","w7847","w7856",245,229,30581,215891
215892,"Princes Street","w7986","w7994",245,528,30581,215892
215893,"Edinburgh","w8081","w8081",245,91,30581,215893
215894,"Princes Street","w8129","w8137",245,528,30581,215894
215895,"Princes Street","w8521","w8529",245,528,30582,215895
215896,"Princes Street","w9056","w9064",245,528,30582,215896
215897,"Calton Hill","w9386","w9393",245,188,30582,215897
215898,"Princes Street","w9481","w9489",245,528,30582,215898
215900,"North Loch","w9740","w9746",245,1628,30582,215900
215901,"Edinburgh","w9777","w9777",245,91,30582,215901
215902,"The Mound","w9871","w9875",245,1440,30582,215902
215903,"High Street","w10082","w10087",245,205,30583,215903
215904,"Princes Street","w10193","w10201",245,528,30583,215904
215905,"High Street","w10545","w10550",245,205,30583,215905
215906,"Princes Street","w10613","w10621",245,528,30583,215906
215908,"Edinburgh","w10994","w10994",245,91,30583,215908
215912,"Greyfriars","w11557","w11557",245,1093,30584,215912
215913,"Edinburgh","w11871","w11871",245,91,30584,215913
215914,"Edinburgh","w11962","w11962",245,91,30584,215914
215915,"Edinburgh","w12544","w12544",245,91,30584,215915
215917,"Princes Street","w13979","w13987",245,528,30585,215917
215919,"Princes Street Gardens","w15473","w15488",245,2897,30586,215919
215920,"Edinburgh","w16635","w16635",245,91,30587,215920
215921,"St. Giles's","w16757","w16766",245,191,30587,215921
215922,"Princes Street","w16784","w16792",245,528,30587,215922
215925,"Edinburgh","w18963","w18963",245,91,30588,215925
215926,"The Mound","w19061","w19065",245,1440,30589,215926
215927,"Old Town","w19089","w19093",245,90,30589,215927
215928,"New Town","w19118","w19122",245,210,30589,215928
215929,"Calton Hill","w19212","w19219",245,188,30589,215929
215930,"Waverley Station","w19422","w19431",245,229,30589,215930
215931,"New Town","w19795","w19799",245,210,30589,215931
215932,"New Town","w20028","w20032",245,210,30589,215932
215933,"Edinburgh","w20040","w20040",245,91,30589,215933
215934,"Charlotte Square","w20299","w20309",245,2222,30589,215934
215935,"Moray Place","w20320","w20326",245,539,30589,215935
215936,"High Street","w20420","w20425",245,205,30589,215936
215937,"New Town","w20483","w20487",245,210,30589,215937
215938,"Castle Street","w20651","w20658",245,223,30590,215938
215940,"Old Town","w21738","w21742",245,90,30590,215940
215942,"Auld Reekie","w22024","w22029",245,186,30591,215942
215943,"High Street","w22747","w22752",245,205,30591,215943
215944,"Holyrood","w22783","w22783",245,185,30591,215944
215946,"The Honours","w23137","w23141",245,23827,30591,215946
215948,"Forth","w23721","w23721",245,247,30592,215948
215955,"Firth of Forth","w24412","w24421",245,189,30592,215955
215959,"Rosslyn Castle","w25081","w25089",245,6310,30593,215959
215963,"Forth","w25555","w25555",245,247,30593,215963
215964,"Edinburgh","w25596","w25596",245,91,30593,215964
215965,"Edinburgh","w25765","w25765",245,91,30593,215965
215966,"Forth","w26122","w26122",245,247,30593,215966
215967,"Edinburgh","w26133","w26133",245,91,30593,215967
215968,"Holyrood","w26333","w26333",245,185,30593,215968
215969,"Duddingston","w26376","w26376",245,1680,30594,215969
215970,"Forth","w26706","w26706",245,247,30594,215970
215972,"Forth","w26870","w26870",245,247,30594,215972
215976,"Waverley Market","w27510","w27519",245,7123,30594,215976
215977,"Newhaven","w27662","w27662",245,1487,30594,215977
215978,"Forth","w28147","w28147",245,247,30595,215978
215979,"High Street","w28171","w28176",245,205,30595,215979
215980,"Edinburgh","w28226","w28226",245,91,30595,215980
215982,"Castle Hill","w28458","w28465",245,3581,30595,215982
215983,"High Street","w28495","w28500",245,205,30595,215983
215984,"Canongate","w28520","w28520",245,564,30595,215984
215986,"West Port","w31510","w31515",245,215,30597,215986
215988,"West Port","w31687","w31692",245,215,30597,215988
215989,"High Street","w31828","w31833",245,205,30597,215989
215990,"Parliament Square","w32153","w32164",245,3320,30597,215990
215991,"Heart of Midlothian","w32954","w32963",245,255,30598,215991
215992,"Heart of Midlothian","w33357","w33366",245,255,30598,215992
215993,"Netherbow","w34123","w34123",245,3583,30599,215993
215997,"St. Giles","w34690","w34694",245,202,30599,215997
215998,"Edinburgh","w34830","w34830",245,91,30599,215998
216000,"Edinburgh","w35635","w35635",245,91,30600,216000
216001,"Canongate","w35749","w35749",245,564,30600,216001
216002,"Canongate","w36299","w36299",245,564,30600,216002
216003,"South Bridge","w36771","w36777",245,2899,30601,216003
216004,"Cowgate","w36844","w36844",245,555,30601,216004
216005,"Edinburgh","w36891","w36891",245,91,30601,216005
216012,"Canongate","w37028","w37028",245,564,30601,216012
216013,"Holyrood","w37170","w37170",245,185,30601,216013
216014,"Calton Hill","w38004","w38011",245,188,30602,216014
216015,"Leith","w38060","w38060",245,212,30602,216015
216016,"Edinburgh","w38159","w38159",245,91,30602,216016
216017,"Blackford Hill","w38563","w38573",245,1578,30602,216017
216018,"Inverleith Park","w38826","w38837",245,23829,30602,216018
216020,"Leith","w39006","w39006",245,212,30602,216020
216023,"Water of Leith","w39197","w39206",245,253,30602,216023
216024,"Calton Hill","w39864","w39871",245,188,30603,216024
216025,"Holyrood","w40209","w40209",245,185,30603,216025
216028,"Calton Hill","w41193","w41200",245,188,30604,216028
216029,"Auld Reekie","w41307","w41312",245,186,30604,216029
216030,"Edinburgh","w43038","w43038",245,91,30605,216030
216031,"Edinburgh","w43472","w43472",245,91,30605,216031
216034,"Leith","w44593","w44593",245,212,30606,216034
216035,"Portobello","w44634","w44634",245,1200,30606,216035
216036,"Granton","w44649","w44649",245,211,30606,216036
216040,"Edinburgh","w46154","w46154",245,91,30607,216040
216041,"Calton Hill","w47415","w47422",245,188,30608,216041
216042,"Canongate","w47699","w47699",245,564,30608,216042
216046,"Holyrood","w48059","w48059",245,185,30608,216046
216049,"Princes Street","w48934","w48942",245,528,30609,216049
216050,"High Street","w49059","w49064",245,205,30609,216050
216260,"White Hill","w162380","w162386",245,18959,30675,216260
216291,"White Hill","w179602","w179608",245,18959,30685,216291
216294,"White Hill","w180543","w180549",245,18959,30686,216294
216364,"Botanic Gardens","w222418","w222426",245,1296,30710,216364
216483,"Regent Street","w263225","w263232",245,443,30736,216483
216514,"Botanic Gardens","w267526","w267534",245,1296,30739,216514
216606,"St. Giles","w292448","w292452",245,202,30755,216606
216615,"Wellington Street","w295156","w295167",245,23896,30756,216615
216786,"White Hill","w371097","w371103",245,18959,30803,216786
216913,"Crichton","w431019","w431019",245,727,30840,216913
217225,"Edinburgh","w103911","w103911",246,91,30925,217225
217227,"St. Giles'","w106788","w106797",246,1087,30927,217227
217285,"Montpelier Terrace","w127107","w127118",246,23972,30941,217285
217303,"Edinburgh","w132734","w132734",246,91,30946,217303
217412,"Edinburgh","w167453","w167453",246,91,30971,217412
217431,"Edinburgh","w175404","w175404",246,91,30976,217431
217441,"Edinburgh","w180426","w180426",246,91,30979,217441
217442,"Calton Hill","w180520","w180527",246,188,30980,217442
217443,"Queen's Drive","w180593","w180601",246,3004,30980,217443
217446,"Arthur's Seat","w180626","w180635",246,759,30980,217446
217451,"Craigmillar Castle","w180724","w180736",246,3571,30980,217451
217452,"Jeanie Dean's Cottage","w180796","w180810",246,23985,30980,217452
217453,"Holyrood Palace","w180899","w180908",246,207,30980,217453
217456,"St. Giles","w181155","w181159",246,202,30980,217456
217457,"The Grange","w181212","w181216",246,12084,30980,217457
217459,"Balmoral Hotel","w181352","w181361",246,16118,30980,217459
217460,"Balmoral Hotel","w181633","w181642",246,16118,30980,217460
217461,"Calton Hill","w182589","w182596",246,188,30981,217461
217462,"Calton Hill","w182737","w182744",246,188,30981,217462
217463,"Arthur's Seat","w182793","w182802",246,759,30981,217463
217470,"Holyrood Palace","w187714","w187723",246,207,30983,217470
217471,"Queen's Drive","w187745","w187753",246,3004,30983,217471
217472,"Arthur's Seat","w187851","w187860",246,759,30983,217472
217474,"Forth","w187952","w187952",246,247,30983,217474
217479,"Leith","w188595","w188595",246,212,30984,217479
217480,"Edinburgh","w188617","w188617",246,91,30984,217480
217486,"Forth","w189351","w189351",246,247,30984,217486
217488,"Calton Hill","w189470","w189477",246,188,30984,217488
217489,"Newington","w189536","w189536",246,2348,30984,217489
217492,"Edinburgh","w189751","w189751",246,91,30985,217492
217494,"Edinburgh","w189797","w189797",246,91,30985,217494
217497,"Arthur's Seat","w190429","w190438",246,759,30985,217497
217500,"Craigmillar Castle","w190890","w190902",246,3571,30985,217500
217502,"Queen's Drive","w191099","w191107",246,3004,30985,217502
217507,"Arthur's Seat","w191723","w191732",246,759,30986,217507
217508,"Queen's Drive","w192565","w192573",246,3004,30986,217508
217509,"Edinburgh","w192790","w192790",246,91,30987,217509
217510,"Holyrood Palace","w193939","w193948",246,207,30987,217510
217511,"Edinburgh","w194258","w194258",246,91,30988,217511
217514,"Holyrood","w195943","w195943",246,185,30989,217514
217517,"Edinburgh","w197286","w197286",246,91,30990,217517
217519,"Edinburgh","w197428","w197428",246,91,30990,217519
217522,"Moray House","w198997","w199003",246,1444,30991,217522
217524,"Tron","w199669","w199669",246,1090,30991,217524
217526,"University of Edinburgh","w200210","w200224",246,8906,30991,217526
217527,"St. Giles","w200968","w200972",246,202,30992,217527
217532,"University of Edinburgh","w202424","w202438",246,8906,30993,217532
217533,"Church Hill","w202647","w202654",246,23988,30993,217533
217536,"Edinburgh","w203285","w203285",246,91,30994,217536
217543,"Edinburgh","w204641","w204641",246,91,30995,217543
217562,"Edinburgh","w211811","w211811",246,91,31000,217562
217563,"Calton Hill","w211957","w211964",246,188,31000,217563
217564,"St. Giles' Cathedral","w212268","w212279",246,3003,31000,217564
217573,"Edinburgh","w213917","w213917",246,91,31001,217573
217600,"Linlithgow","w218853","w218853",246,1145,31005,217600
217601,"Greyfriars","w219126","w219126",246,1093,31005,217601
217608,"Forth","w221493","w221493",246,247,31007,217608
217612,"Forth","w222126","w222126",246,247,31007,217612
217662,"Edinburgh","w239651","w239651",246,91,31020,217662
217664,"Tron Church","w240597","w240602",246,6987,31021,217664
217949,"George Hotel","w18808","w18815",247,1205,31105,217949
217953,"The George Hotel","w21354","w21365",247,1214,31107,217953
218003,"Edinburgh","w45350","w45350",247,91,31121,218003
218008,"Edinburgh","w46559","w46559",247,91,31122,218008
218010,"Edinburgh","w46683","w46683",247,91,31123,218010
218012,"Chapel Royal","w47787","w47794",247,8413,31123,218012
218017,"Arthur's Seat","w48826","w48835",247,759,31124,218017
218020,"Edinburgh","w48980","w48980",247,91,31124,218020
218021,"Edinburg","w49323","w49323",247,2170,31125,218021
218027,"Edinburgh","w52509","w52509",247,91,31126,218027
218029,"Arthur's Seat","w53534","w53543",247,759,31127,218029
218030,"Midlothian","w53764","w53764",247,5361,31127,218030
218036,"Edinburgh","w55877","w55877",247,91,31128,218036
218038,"Edinburgh","w56264","w56264",247,91,31129,218038
218045,"Abbey Hotel","w57085","w57091",247,6194,31130,218045
218856,"Edinburgh","w2002","w2002",248,91,31341,218856
218857,"Old Town","w2900","w2904",248,90,31341,218857
218858,"Old Town","w3698","w3702",248,90,31342,218858
218859,"Edinburgh","w3710","w3710",248,91,31342,218859
218862,"Edinburgh","w5808","w5808",248,91,31343,218862
218863,"Scott Monument","w5825","w5831",248,204,31343,218863
218867,"Holyrood","w6102","w6102",248,185,31343,218867
218869,"St. Giles","w6131","w6135",248,202,31343,218869
218870,"EDINBURGH","w6242","w6242",248,91,31344,218870
218872,"Edinburgh","w6311","w6311",248,91,31344,218872
218876,"Netherbow","w6877","w6877",248,3583,31344,218876
218877,"Castle Hill","w6894","w6901",248,3581,31344,218877
218878,"High Street","w7197","w7202",248,205,31344,218878
218879,"Canongate","w7217","w7217",248,564,31344,218879
218883,"Edinburgh","w7626","w7626",248,91,31344,218883
218884,"Edinburgh","w7913","w7913",248,91,31345,218884
218886,"Infirmary Street","w8056","w8066",248,8717,31345,218886
218888,"Edinburgh","w8563","w8563",248,91,31345,218888
218889,"EDINBURGH","w9310","w9310",248,91,31346,218889
218891,"Lasswade","w9524","w9524",248,1502,31346,218891
218892,"Edinburgh","w9851","w9851",248,91,31346,218892
218894,"Advocates' Library","w10261","w10272",248,1558,31346,218894
218898,"Cowgate","w10329","w10329",248,1079,31346,218898
218899,"Edinburgh","w10887","w10887",248,91,31347,218899
218901,"Canongate","w10957","w10957",248,564,31347,218901
218903,"Boyd's Entry","w11162","w11169",248,24045,31347,218903
218906,"Horse Wynd","w11647","w11653",248,8661,31347,218906
218907,"Canongate","w11683","w11683",248,564,31347,218907
218908,"Edinburgh","w11744","w11744",248,91,31347,218908
218909,"Edinburgh","w11895","w11895",248,91,31347,218909
218910,"Roslin","w11944","w11944",248,1166,31347,218910
218912,"EDINBURGH","w12374","w12374",248,91,31348,218912
218917,"Edinburgh","w14376","w14376",248,91,31349,218917
218919,"High Street","w14844","w14849",248,205,31349,218919
218920,"EDINBURGH","w15474","w15474",248,91,31350,218920
218922,"Edinburgh","w16155","w16155",248,91,31350,218922
218923,"High Street","w16244","w16249",248,205,31350,218923
218925,"Canongate","w17724","w17724",248,564,31351,218925
218926,"Canongate","w17829","w17829",248,564,31351,218926
218927,"New Town","w18120","w18124",248,210,31351,218927
218931,"EDINBURGH","w18639","w18639",248,91,31352,218931
218932,"Tron Church","w18926","w18931",248,6987,31352,218932
218935,"Canongate","w19160","w19160",248,564,31352,218935
218936,"Canongate","w19254","w19254",248,564,31352,218936
218937,"Canongate","w19421","w19421",248,564,31352,218937
218938,"Edinburgh","w19709","w19709",248,91,31352,218938
218939,"Edinburgh","w20490","w20490",248,91,31353,218939
218941,"Grange House","w20979","w20986",248,13822,31353,218941
218942,"Broughton","w21180","w21180",248,3429,31353,218942
218945,"Greyfriars","w21461","w21461",248,1093,31353,218945
218946,"EDINBURGH","w21675","w21675",248,91,31354,218946
218947,"Inveresk","w21986","w21986",248,6118,31354,218947
218948,"Musselburgh","w21999","w21999",248,1108,31354,218948
218949,"Panmure House","w22343","w22351",248,13718,31354,218949
218951,"Canongate","w22488","w22488",248,564,31354,218951
218952,"Canongate","w22543","w22543",248,564,31354,218952
218957,"Quality Street","w24038","w24046",248,16930,31355,218957
218958,"Bernard Street","w24059","w24067",248,24049,31355,218958
218959,"Leith","w24075","w24075",248,212,31355,218959
218960,"University of Edinburgh","w24183","w24197",248,2144,31355,218960
218963,"Edinburgh","w24303","w24303",248,91,31355,218963
218964,"Edinburgh","w24394","w24394",248,91,31355,218964
218965,"South Leith Parish Church","w24492","w24511",248,24050,31355,218965
218967,"EDINBURGH","w24701","w24701",248,91,31356,218967
218968,"Canongate","w24880","w24880",248,564,31356,218968
218969,"Horse Wynd","w25073","w25079",248,8661,31356,218969
218970,"Edinburgh","w25240","w25240",248,91,31356,218970
218972,"University of Edinburgh","w25467","w25481",248,2144,31356,218972
218973,"Edinburgh","w25564","w25564",248,91,31356,218973
218975,"CANONGATE","w26113","w26113",248,206,31357,218975
218977,"Cowgate","w26546","w26546",248,1079,31358,218977
218978,"Edinburgh","w26707","w26707",248,91,31358,218978
218979,"Edinburgh","w27414","w27414",248,91,31358,218979
218980,"Heriot Row","w27443","w27450",248,538,31358,218980
218981,"Greyfriars","w27536","w27536",248,1093,31358,218981
218982,"EDINBURGH","w27679","w27679",248,91,31359,218982
218983,"Greyfriars","w28149","w28149",248,1093,31359,218983
218985,"Edinburgh","w28719","w28719",248,91,31359,218985
218986,"Edinburgh","w29235","w29235",248,91,31360,218986
218987,"High Street","w29647","w29652",248,205,31360,218987
218988,"St. Giles","w29671","w29675",248,202,31360,218988
218989,"High Street","w29756","w29761",248,205,31360,218989
218992,"Edinburgh","w30059","w30059",248,91,31360,218992
218993,"Luckenbooths","w30279","w30279",248,8602,31360,218993
218994,"High Street","w30357","w30362",248,205,31360,218994
218995,"Niddry Street","w30617","w30624",248,8719,31360,218995
218996,"High Street","w30670","w30675",248,205,31360,218996
218997,"EDINBURGH","w30754","w30754",248,91,31361,218997
218998,"Edinburgh","w30805","w30805",248,91,31361,218998
218999,"Ramsay Place","w31151","w31158",248,24053,31361,218999
219001,"New Town","w31280","w31284",248,210,31361,219001
219002,"Edinburgh","w31292","w31292",248,91,31361,219002
219004,"Princes Street Gardens","w31671","w31686",248,2897,31361,219004
219005,"High Street","w31885","w31890",248,205,31361,219005
219007,"Queensberry House","w32141","w32153",248,7455,31361,219007
219008,"Canongate","w32167","w32167",248,564,31361,219008
219010,"Edinburgh","w32395","w32395",248,91,31362,219010
219011,"Queensberry House","w32550","w32562",248,7455,31362,219011
219012,"Queensberry House","w32608","w32620",248,7455,31362,219012
219013,"Canongate","w32634","w32634",248,564,31362,219013
219015,"Canongate","w33054","w33054",248,564,31362,219015
219017,"Horse Wynd","w33176","w33182",248,8661,31362,219017
219018,"Ainslie Place","w33266","w33274",248,24058,31362,219018
219019,"New Town","w33288","w33292",248,210,31362,219019
219020,"Queen Street","w33347","w33353",248,552,31362,219020
219022,"EDINBURGH","w33846","w33846",248,91,31363,219022
219023,"North Bridge","w34160","w34166",248,227,31363,219023
219024,"Bristo Place","w34456","w34463",248,24059,31363,219024
219025,"Edinburgh","w34956","w34956",248,91,31363,219025
219026,"Cowgate","w35332","w35332",248,1079,31364,219026
219027,"South Bridge","w35381","w35387",248,2899,31364,219027
219029,"Craig's Close","w35574","w35582",248,10461,31364,219029
219030,"High Street","w35593","w35598",248,205,31364,219030
219032,"Dowie's Tavern","w36067","w36075",248,13202,31364,219032
219033,"Edinburgh","w36190","w36190",248,91,31364,219033
219034,"Old Town","w36327","w36331",248,90,31364,219034
219035,"EDINBURGH","w36804","w36804",248,91,31365,219035
219036,"Edinburgh","w37104","w37104",248,91,31365,219036
219037,"Canongate","w37267","w37267",248,564,31365,219037
219038,"Canongate","w37500","w37500",248,564,31365,219038
219039,"Baxter's Close","w38877","w38886",248,3588,31366,219039
219041,"New Town","w39035","w39039",248,210,31366,219041
219045,"Edinburgh","w39477","w39477",248,91,31366,219045
219046,"Baxter's Close","w39651","w39660",248,3588,31366,219046
219047,"EDINBURGH","w39971","w39971",248,91,31367,219047
219048,"Lady Stair's Close","w40068","w40081",248,6989,31367,219048
219049,"High Street","w40096","w40101",248,205,31367,219049
219050,"Baxter's Close","w40119","w40128",248,3588,31367,219050
219051,"High Street","w40143","w40148",248,205,31367,219051
219054,"Buccleuch Place","w40803","w40813",248,8657,31367,219054
219058,"Buccleuch Street","w41358","w41368",248,8750,31367,219058
219059,"Edinburgh","w41397","w41397",248,91,31367,219059
219060,"New Town","w41639","w41643",248,210,31368,219060
219061,"Waterloo Place","w41749","w41758",248,1469,31368,219061
219066,"EDINBURGH","w43123","w43123",248,91,31369,219066
219067,"Potterrow","w43525","w43525",248,1092,31369,219067
219069,"Marshall Street","w43690","w43699",248,8685,31369,219069
219074,"Canongate Kilwinning Lodge","w44384","w44405",248,13843,31369,219074
219077,"Canongate","w45128","w45128",248,564,31370,219077
219078,"Canongate","w45163","w45163",248,564,31370,219078
219079,"Edinburgh","w45344","w45344",248,91,31370,219079
219080,"Roslin","w45447","w45447",248,1166,31370,219080
219081,"Dowie's Tavern","w45754","w45762",248,13202,31370,219081
219082,"EDINBURGH","w46167","w46167",248,91,31371,219082
219083,"Anchor Close","w46415","w46422",248,3596,31371,219083
219084,"Anchor Close","w46698","w46705",248,3596,31371,219084
219085,"High Street","w46716","w46721",248,205,31371,219085
219086,"Cockburn Street","w46894","w46903",248,6986,31371,219086
219087,"Edinburgh","w47202","w47202",248,91,31371,219087
219089,"EDINBURGH","w49286","w49286",248,91,31372,219089
219091,"Chambers Street","w51610","w51619",248,14135,31373,219091
219092,"Edinburgh","w51730","w51730",248,91,31373,219092
219094,"Edinburgh","w51995","w51995",248,91,31373,219094
219096,"Sciennes","w52093","w52093",248,4098,31373,219096
219097,"Sciennes","w52259","w52259",248,4098,31373,219097
219099,"EDINBURGH","w52417","w52417",248,91,31374,219099
219104,"Sciennes","w53300","w53300",248,4098,31374,219104
219106,"Sciennes","w53985","w53985",248,4098,31375,219106
219107,"Edinburgh","w54448","w54448",248,91,31375,219107
219108,"Chambers Street","w54699","w54708",248,14135,31375,219108
219110,"College Wynd","w54874","w54882",248,6997,31375,219110
219111,"Cowgate","w54952","w54952",248,1079,31375,219111
219112,"Guthrie Street","w55106","w55114",248,24066,31375,219112
219114,"EDINBURGH","w55386","w55386",248,91,31376,219114
219115,"George Square","w55412","w55419",248,3621,31376,219115
219118,"Edinburgh","w55663","w55663",248,91,31376,219118
219120,"Prestonpans","w55970","w55970",248,1199,31376,219120
219121,"George Square","w56781","w56788",248,3621,31376,219121
219124,"Infirmary Street","w57445","w57455",248,8717,31377,219124
219125,"EDINBURGH","w58530","w58530",248,91,31378,219125
219126,"Edinburgh","w58793","w58793",248,91,31378,219126
219127,"Castle Street","w59055","w59062",248,223,31378,219127
219129,"Castle Street","w59156","w59163",248,223,31378,219129
219130,"Edinburgh","w59609","w59609",248,91,31378,219130
219131,"Castle Street","w59633","w59640",248,223,31378,219131
219135,"Walker Street","w60560","w60567",248,14470,31379,219135
219136,"Coates Crescent","w60598","w60605",248,24069,31379,219136
219137,"Assembly Rooms","w60694","w60703",248,450,31379,219137
219138,"Hanover Street","w60732","w60740",248,1674,31379,219138
