"id","text","lat","lon","in_country","gazref","feature_type","pop_size","geom","poly","ptype"
31562,"Roslin Chapel",55.855372,-3.15988,NULL,"pg9669",NULL,NULL,"0101000020E61000009D465A2A6F4709C002F566D47CED4B40",NULL,NULL
31563,"Roslin",55.8573318,-3.1674351,NULL,"pg9676",NULL,NULL,"0101000020E6100000B39EB536E85609C01069650CBDED4B40",NULL,NULL
31568,"Rose Cottage",55.906813,-3.257905,NULL,"pg9600",NULL,NULL,"0101000020E61000008ECC237F30100AC0384BC97212F44B40",NULL,NULL
31572,"West End",55.9528781,-3.2107041,NULL,"pg12562",NULL,NULL,"0101000020E61000009E1095A185AF09C08D49DAE8F7F94B40","0103000020E6100000010000002D0000009E1095A185AF09C08D49DAE8F7F94B40C7F65AD07BB309C081423D7D04FA4B406707019E59B709C02D697BAAF9F94B401F1FE340FEB809C0A91D59541FFA4B40CFB06202C8BA09C058FE21A23DFA4B40BE83447F0DBD09C09DCC898741FA4B4080CA428534C409C05B9544F641FA4B40144438C192C609C0CDB2823A40FA4B40AFFFDF7DFAC409C0715A4B5C22FA4B405251AB9E82D209C0E1BDFE7FF7F94B40A05D746847D009C04287AF65E8F94B4052955BFF53D609C0ABB420EFB0F94B4085EB51B81ED509C0EF192E1796F94B40348DDC8948D309C0FF52509B82F94B40F8F7BE5D9BD209C0626534F279F94B40C13CBF83FAD109C00B218C440DF94B40C1B45EC257CA09C06240400812F94B40AC22371EC7CA09C08D77EC0CF8F84B40B3EC496073CE09C010E6762FF7F84B407C314A86D2CD09C00DB6227BCEF84B404C6BD3D85ECB09C0B50309E5D8F84B4014BCD7FFEFBE09C05EA91DB40DF94B402049A4C8B5BC09C0452454BA05F94B406C3299E08ABA09C007C9A76CFDF84B408FF5793139BA09C0C13CBF83FAF84B4043E21E4B1FBA09C00AE18739F7F84B4076453A4DB0B909C0760A03E0E9F84B403FC91D3691B909C04B766C04E2F84B40F872FAD577B909C0FD738703D7F84B40FAD4B14AE9B909C02CFA9EECC1F84B40E12131E653BC09C098689082A7F84B40A31A9BC2EFBB09C03539C65FA4F84B40B972F6CE68BB09C037D5A425A0F84B401F97827F5BB109C0D9226937FAF84B40CCC69459CEAF09C0B9E6E9B70AF94B40D0BDE20401AD09C0928664123FF94B407D618D0EA3AB09C0A90DF38A4CF94B40E95F3711A2A109C0B44B659B65F94B4064986E6D3CA309C091F4C4CE6FF94B401B61F65734A209C0C07EE3C688F94B407890E8AFA1A509C0094C4CBCA8F94B40ECDB4944F8A709C064294822EAF94B40C42E4091DDAB09C0B1E5F0A4E0F94B402648B6042AAD09C002261532FCF94B409E1095A185AF09C08D49DAE8F7F94B40","suburb"
31712,"The Black Cat",55.9515814,-3.2036294,NULL,"pg11357",NULL,NULL,"0101000020E610000067086C7308A109C0AF3D586BCDF94B40",NULL,NULL
31824,"Marine Hotel",56.03718,-2.822522,NULL,"pg7132",NULL,NULL,"0101000020E610000092EC116A869406C05B087250C2044C40",NULL,NULL
31922,"Montague House",55.944413,-3.049195,NULL,"pg7519",NULL,NULL,"0101000020E610000086032159C06408C068757286E2F84B40",NULL,NULL
31965,"Regent Road",55.9538,-3.1838,NULL,"pg9436",NULL,NULL,"0101000020E6100000D50968226C7809C060764F1E16FA4B40",NULL,NULL
32051,"Claremont Crescent",55.9637,-3.1918,NULL,"pg2286",NULL,NULL,"0101000020E61000007FFB3A70CE8809C0DE9387855AFB4B40",NULL,NULL
32187,"Coates",55.832736,-3.24812,NULL,"pg2417",NULL,NULL,"0101000020E610000040DEAB5626FC09C0D619DF1797EA4B40",NULL,NULL
32207,"Mission Hall",55.972276,-3.175698,NULL,"pg7475",NULL,NULL,"0101000020E6100000E7C75F5AD46709C0C5573B8A73FC4B40",NULL,NULL
32230,"Yester",55.891942,-2.712125,NULL,"pg13043",NULL,NULL,"0101000020E6100000DF4F8D976EB205C0E4F6CB272BF24B40",NULL,NULL
32242,"Kirktoun",55.996022,-3.47432,NULL,"pg6317",NULL,NULL,"0101000020E6100000B3B5BE4868CB0BC05B0C1EA67DFF4B40",NULL,NULL
32243,"The Roxburghe",55.9515692,-3.2060599,NULL,"pg11804",NULL,NULL,"0101000020E6100000E1229CBB02A609C0C1F00005CDF94B40",NULL,NULL
32429,"Preston Tower",55.955708,-2.978101,NULL,"pg9065",NULL,NULL,"0101000020E6100000AB7AF99D26D307C04643C6A354FA4B40",NULL,NULL
32590,"Beltonford",55.990579,-2.570631,NULL,"pg903",NULL,NULL,"0101000020E610000093AB58FCA69004C05C8DEC4ACBFE4B40",NULL,NULL
32679,"Cockburn House",55.871707,-3.364041,NULL,"pg2434",NULL,NULL,"0101000020E61000009F39EB538EE90AC0DE58501894EF4B40",NULL,NULL
32750,"The Drum",55.911338,-3.111653,NULL,"pg11484",NULL,NULL,"0101000020E61000009700FC53AAE408C010CD3CB9A6F44B40",NULL,NULL
32828,"Edinburgh Academy",55.960711,-3.205462,NULL,"pg4017",NULL,NULL,"0101000020E6100000E690D442C9A409C028F4FA93F8FA4B40",NULL,NULL
32829,"Dalmeny",55.9820556,-3.3744684,NULL,"pg3246",NULL,NULL,"0101000020E61000006515DB49E9FE0AC0456D76FFB3FD4B40",NULL,NULL
32833,"Jamaica Street",55.956,-3.2026,NULL,"pg6015",NULL,NULL,"0101000020E6100000575BB1BFEC9E09C0EE7C3F355EFA4B40",NULL,NULL
32838,"St. Giles's",55.9493396,-3.1905294,NULL,"pg10929",NULL,NULL,"0101000020E61000007A692F47348609C01C66C3F583F94B40","0103000020E610000001000000180000007A692F47348609C01C66C3F583F94B403C4ACA822E8609C09F7829D082F94B4083442454BA8509C0D5B9FD4D83F94B40173D015EB08509C075971F1384F94B400863FA14B68509C00F7052E284F94B402F8B89CDC78509C0924E6E2585F94B40150555FE108609C039EFFFE384F94B40F3B3ECA4198609C0F17E81C586F94B40BDA94885B18509C0A33D5E4887F94B40E62E7887CA8509C029379BD88DF94B4085573783648609C00B0A83328DF94B409B2B39DD688609C0E12879758EF94B40DCD440F3398709C07CD9D1938DF94B40F04BA203378709C0940733B78CF94B4036583849F38709C0E2EC31EC8BF94B401BAA189DE28709C06D58AE1287F94B4091D10149D88709C075971F1384F94B40273C574A858709C016EB0A6C84F94B40FB7376D77E8709C088DA368C82F94B401F1A715C218709C04CA8E0F082F94B40866753BF1C8709C08293C89981F94B405A23CCFE8A8609C0CF447D3782F94B403FCF55A98F8609C08117C79283F94B407A692F47348609C01C66C3F583F94B40","building"
32844,"Newhaven",55.9804283,-3.1949192,NULL,"pg8023",NULL,NULL,"0101000020E61000005EE62ACC318F09C05449AEAC7EFD4B40",NULL,NULL
32845,"Queen Street",55.9546,-3.2002,NULL,"pg9225",NULL,NULL,"0101000020E61000000B462575029A09C07C61325530FA4B40",NULL,NULL
32933,"Commercial Street",55.9773,-3.1752,NULL,"pg2575",NULL,NULL,"0101000020E6100000D712F241CF6609C0BE30992A18FD4B40",NULL,NULL
33001,"Bonnyrigg",55.8761405,-3.0879091,NULL,"pg1202",NULL,NULL,"0101000020E6100000962AACAF09B408C0BD19355F25F04B40",NULL,NULL
33186,"Marchmont Street",55.9383,-3.2006,NULL,"pg7114",NULL,NULL,"0101000020E6100000ED9E3C2CD49A09C01CEBE2361AF84B40",NULL,NULL
33204,"Rothesay Terrace",55.950489,-3.217972,NULL,"pg9679",NULL,NULL,"0101000020E6100000B98C9B1A68BE09C0971AA19FA9F94B40",NULL,NULL
33273,"Regent Road",55.9539,-3.1776,NULL,"pg9437",NULL,NULL,"0101000020E610000024287E8CB96B09C0C3D32B6519FA4B40",NULL,NULL
33296,"Swanston Cottage",55.894897,-3.221379,NULL,"pg11179",NULL,NULL,"0101000020E6100000632B685A62C509C0EE2422FC8BF24B40",NULL,NULL
33301,"Dreghorn Castle",55.904739,-3.240035,NULL,"pg3488",NULL,NULL,"0101000020E6100000B329577897EB09C03735D07CCEF34B40",NULL,NULL
33302,"Turnhouse Hill",55.846432,-3.253191,NULL,"pg12139",NULL,NULL,"0101000020E6100000DE21C50089060AC0D9243FE257EC4B40",NULL,NULL
33304,"Castlelaw Hill",55.8697455,-3.2400604,NULL,"pg2063",NULL,NULL,"0101000020E6100000768478C9A4EB09C0ED2B0FD253EF4B40",NULL,NULL
33305,"Glencorse Kirk",55.8508109,-3.2048318,NULL,"pg4823",NULL,NULL,"0101000020E61000004E72D1DA7EA309C0484A1F5FE7EC4B40",NULL,NULL
33309,"Bell's Mills",55.9506,-3.2228,NULL,"pg841",NULL,NULL,"0101000020E6100000F163CC5D4BC809C0EFC9C342ADF94B40",NULL,NULL
33323,"Broxburn",55.9339004,-3.484794,NULL,"pg1488",NULL,NULL,"0101000020E61000004E603AADDBE00BC054DC5D0C8AF74B40",NULL,NULL
33325,"Melville Castle",55.886964,-3.102242,NULL,"pg7281",NULL,NULL,"0101000020E61000009738F24064D108C05B5D4E0988F14B40",NULL,NULL
33331,"Bavelaw Castle",55.850898,-3.332723,NULL,"pg747",NULL,NULL,"0101000020E61000001D041DAD6AA90AC0AC1DC539EAEC4B40",NULL,NULL
33333,"Bell's Hill",55.8660339,-3.2720954,NULL,"pg838",NULL,NULL,"0101000020E6100000E522635A402D0AC019DDE632DAEE4B40",NULL,NULL
33335,"Canaan Lane",55.9294,-3.2035,NULL,"pg1840",NULL,NULL,"0101000020E610000054E3A59BC4A009C082734694F6F64B40",NULL,NULL
33336,"Lanark Road",55.9054,-3.2791,NULL,"pg6411",NULL,NULL,"0101000020E61000004182E2C7983B0AC032E6AE25E4F34B40",NULL,NULL
33439,"Gorebridge",55.843548,-3.0478409,NULL,"pg4932",NULL,NULL,"0101000020E6100000274AE768FA6108C0984D8061F9EB4B40",NULL,NULL
33466,"Morningside House",55.928636,-3.209748,NULL,"pg7611",NULL,NULL,"0101000020E61000001536035C90AD09C0B2F1608BDDF64B40",NULL,NULL
33469,"Leven Lodge",55.953591,-3.109244,NULL,"pg6591",NULL,NULL,"0101000020E610000017467A51BBDF08C0466117450FFA4B40",NULL,NULL
33471,"The Southern",55.9404848,-3.1808313,NULL,"pg11846",NULL,NULL,"0101000020E6100000CDBE3CAE577209C04B3151CE61F84B40",NULL,NULL
33720,"The Lochs",56.002428,-2.62829,NULL,"pg11621",NULL,NULL,"0101000020E6100000103B53E8BC0605C01F4C8A8F4F004C40",NULL,NULL
33738,"Halfway House",55.9789603,-3.1865433,NULL,"pg11547",NULL,NULL,"0101000020E6100000A74DE6690A7E09C08A4A34924EFD4B40","0103000020E6100000010000000500000014AEEC27088309C0FB80F6D9B7F94B409B98E436D08209C0D7BE805EB8F94B40FB05BB61DB8209C0A762BE17BAF94B40A3433B02138309C08F68A78BB9F94B4014AEEC27088309C0FB80F6D9B7F94B40","amenity"
33746,"City Hospital",55.915639,-3.224703,NULL,"pg2268",NULL,NULL,"0101000020E61000003481221631CC09C098F8A3A833F54B40",NULL,NULL
33809,"Royal High School",55.954185,-3.178881,NULL,"pg9734",NULL,NULL,"0101000020E610000097016729596E09C0B9AAECBB22FA4B40",NULL,NULL
33846,"Rose Cottage",55.906813,-3.257905,NULL,"pg9583",NULL,NULL,"0101000020E61000008ECC237F30100AC0384BC97212F44B40",NULL,NULL
33961,"Townhead",55.911672,-2.715478,NULL,"pg12065",NULL,NULL,"0101000020E6100000560F98874CB905C0E75608ABB1F44B40",NULL,NULL
34015,"The Blackbird",55.941049,-3.20371,NULL,"pg11363",NULL,NULL,"0101000020E6100000FEF15EB532A109C07D772B4B74F84B40",NULL,NULL
34044,"Bothwell Bank",55.956929,-2.774964,NULL,"pg1250",NULL,NULL,"0101000020E6100000679E5C53203306C008CC43A67CFA4B40",NULL,NULL
34138,"Bellevue House",55.958708,-3.194348,NULL,"pg857",NULL,NULL,"0101000020E610000015580053068E09C0F03499F1B6FA4B40",NULL,NULL
34153,"Oak Lodge",55.936505,-3.046115,NULL,"pg8281",NULL,NULL,"0101000020E61000001FD7868A715E08C02EC55565DFF74B40",NULL,NULL
34184,"Rosehall",55.954074,-2.787415,NULL,"pg9636",NULL,NULL,"0101000020E6100000EA094B3CA04C06C061FBC9181FFA4B40",NULL,NULL
34206,"Craig House",55.9227182,-3.2281566,NULL,"pg2726",NULL,NULL,"0101000020E6100000B4EE7AC443D309C0453646A11BF64B40","0103000020E61000000100000026000000B4EE7AC443D309C0453646A11BF64B401C96067E54D309C0C6D4A76620F64B403F3157AB1BD409C0D8FD19941FF64B407D13F9E417D409C09DD1FB6B1EF64B40E9CB77955AD409C01AF3DF281EF64B4031CEDF8442D409C0F3435B8418F64B40B3B112F3ACD409C03B808F0B18F64B40E43334F9C1D409C074C817FE1DF64B4083120B218CD409C01AF3DF281EF64B407575C7629BD409C0FB850D0522F64B40B4ACFBC742D409C0FA0F447122F64B4040C5CC9948D409C01723B7CB23F64B40D1CC936B0AD409C029BCBA1924F64B40BD186FD003D409C089F83DA022F64B4095545C0B69D309C01294916923F64B40343B41518FD309C04EE905442DF64B409CD5A7C1D9D209C02A83B4102EF64B40C3899E4ABCD209C015CF8F7527F64B409787F13F9ED209C051B92EA127F64B404DB450D77FD209C0AA882E0329F64B404F9A61FE65D209C0E55E605628F64B40435ABE897CD209C0E6C0BC1127F64B406FE5DB7179D209C0C96BCABA24F64B406380441328D209C0C9C7EE0225F64B4060408A952CD209C0642A583E26F64B40E26D4A1EF4D109C02ECFDE7426F64B408C3A2982EED109C0406E1A3625F64B4045509033A8D109C046CF2D7425F64B408335296096D109C0E962D34A21F64B401B1A057756D109C01943948A21F64B4062FC8FA740D109C033B1AF2B1CF64B40EF93FEB9C3D109C04B6947BB1BF64B4055FBCFF5D8D109C0D1C4E00621F64B4047B53E9B0BD209C05A1EB5D320F64B40B71CF9CD0ED209C06CCB25FA21F64B4085A4051ECED209C06CB7B82121F64B40A11B5025B9D209C0C299A95A1CF64B40B4EE7AC443D309C0453646A11BF64B40","building"
34230,"Salamander Street",55.9736,-3.158,NULL,"pg9836",NULL,NULL,"0101000020E6100000DD240681954309C05BB1BFEC9EFC4B40",NULL,NULL
34351,"Crown Office",55.947599,-3.190066,NULL,"pg3111",NULL,NULL,"0101000020E6100000FCA6B052418509C0745C8DEC4AF94B40",NULL,NULL
34358,"North Richmond Street",55.9471,-3.183,NULL,"pg8210",NULL,NULL,"0101000020E6100000105839B4C87609C05305A3923AF94B40",NULL,NULL
34367,"Huntly Street",55.9626,-3.1994,NULL,"pg5836",NULL,NULL,"0101000020E61000004694F6065F9809C097900F7A36FB4B40",NULL,NULL
34400,"Robert Burns",55.9753781,-3.1668075,NULL,"pg9541",NULL,NULL,"0101000020E6100000F6D1A92B9F5509C0085E8830D9FC4B40",NULL,NULL
34402,"St Fillans",55.956147,-2.769295,NULL,"pg10622",NULL,NULL,"0101000020E610000081CF0F23842706C092955F0663FA4B40",NULL,NULL
34469,"Lochend Close",55.9525,-3.1783,NULL,"pg6771",NULL,NULL,"0101000020E6100000B003E78C286D09C052B81E85EBF94B40",NULL,NULL
34637,"High School Yards",55.9488,-3.1844,NULL,"pg5558",NULL,NULL,"0101000020E6100000280F0BB5A67909C0EF38454772F94B40",NULL,NULL
34792,"Queen's Hall",55.941137,-3.181799,NULL,"pg11776",NULL,NULL,"0101000020E61000006490BB08537409C01C075E2D77F84B40",NULL,NULL
34832,"White Cottage",55.979355,-3.214696,NULL,"pg12789",NULL,NULL,"0101000020E6100000F8A75489B2B709C0481630815BFD4B40",NULL,NULL
34835,"Trinity Cottage",55.971277,-3.20922,NULL,"pg12105",NULL,NULL,"0101000020E61000005C5A0D897BAC09C0B22D03CE52FC4B40",NULL,NULL
34837,"Devil's Advocate",55.9503667,-3.1916879,NULL,"pg3384",NULL,NULL,"0101000020E6100000B44F6CAA938809C08DDAB39DA5F94B40",NULL,NULL
34929,"Port Seton",55.967184,-2.953815,NULL,"pg8986",NULL,NULL,"0101000020E610000053793BC269A107C0749B70AFCCFB4B40",NULL,NULL
34932,"Fauldhouse",55.827675,-3.706776,NULL,"pg4298",NULL,NULL,"0101000020E610000015C8EC2C7AA70DC0C05B2041F1E94B40",NULL,NULL
35007,"Pizza Express",55.9487619,-3.1925575,NULL,"pg8909",NULL,NULL,"0101000020E6100000D1CB28965B8A09C06D18AA0771F94B40",NULL,NULL
35011,"Leith Walk",55.9705,-3.1719,NULL,"pg6568",NULL,NULL,"0101000020E61000008E75711B0D6009C04E62105839FC4B40",NULL,NULL
35012,"Princes Street",55.9526,-3.193,NULL,"pg9148",NULL,NULL,"0101000020E610000025068195438B09C0B515FBCBEEF94B40",NULL,NULL
35013,"Monktonhall",55.93035,-3.060899,NULL,"pg7525",NULL,NULL,"0101000020E610000072DF6A9DB87C08C0B3EA73B515F74B40",NULL,NULL
35016,"Rosewell",55.8509483,-3.1359243,NULL,"pg9665",NULL,NULL,"0101000020E610000082DAB97A5F1609C01C8BB7DFEBEC4B40",NULL,NULL
35020,"Waverley Station",55.951727,-3.191506,NULL,"pg12489",NULL,NULL,"0101000020E6100000F7E6374C348809C02FDCB930D2F94B40",NULL,NULL
35021,"Midlothian",55.833333,-3.083333,NULL,"pg7403",NULL,NULL,"0101000020E6100000A96BED7DAAAA08C0BBD6DEA7AAEA4B40",NULL,NULL
35022,"Southside",55.9385275,-3.1736702,NULL,"pg10410",NULL,NULL,"0101000020E61000007851AA33AD6309C0C5724BAB21F84B40","0103000020E6100000010000003F0000007851AA33AD6309C0C5724BAB21F84B408892DAD5F56509C0FD61F0D533F84B406CA45B655C6709C0CE03B39D4AF84B4093FE5E0A0F6A09C042E66FE767F84B404DADAD8ED26B09C049319B5B7CF84B401D7D827AE96C09C0993FF04284F84B408BF7883D597609C0D51A947A60F84B4054686A23E87909C095D2D80352F84B404B3B35971B7C09C0BCDA40704BF84B406D12CD4DE57E09C052921A7F47F84B401DC132DBBA8009C09B78623145F84B40942F6821018309C09B78623145F84B405E2F4D11E08409C09AFC602A47F84B409CF9D51C208809C05A7EE02A4FF84B40DCBC7152988709C0D6F0E31E01F94B4048E7B287AC8409C0F61E78C608F94B40EE3EC7478B8309C0D8B221A413F94B407ED7B15B158209C07C725EAD24F94B408556CCADB57C09C020329BB635F94B40274BADF71B7D09C0E6B809AD3DF94B40D54D18833D7C09C0FDC0559E40F94B4040283971837B09C00D7CFB2944F94B4009FF2268CC7409C00393C08B63F94B40B9991B1DA17009C05FB12BD269F94B40269C27E8407009C058816B3876F94B403BBA5BA32F6E09C04BE1E6F978F94B4042D13C80456E09C00695021C8CF94B4045CA60D6D56E09C0CCBF4CCA93F94B40DED9684AFC6B09C022F6AEE6A5F94B409248916BF96709C0573D0565BFF94B40F3542C239A6509C01292BBBEC5F94B40C78AD0BEA86309C011B754EFBAF94B40CFD1F4238F6109C0CAE42F88A3F94B40FEFB427EEC6409C0870B8A308FF94B400B5174136B6709C0B928C46D7EF94B40A2AE5A3E376909C0CB259F6868F94B40F3E7DB82A56A09C0E871CE3E45F94B408130A64F616B09C0DB464D0526F94B404F8EA78A4E6B09C0EDBF29070EF94B4045798B2C3E6A09C0BC7C467DEDF84B408D2CF41CEC6809C08B7BE2EFCDF84B40EA61C32EE56709C005C1E3DBBBF84B400442469B3E6609C00A6F6AFBB2F84B40BBA6F6D84C6409C0C43EA65AB0F84B40FAD346753A6009C0A026440AAFF84B40DCCBC7FF2E5D09C080C465CBA8F84B40C74961DEE35C09C05FA40689A3F84B405F364B13005D09C0DC9F8B868CF84B4063056454BE5C09C0BCB9AE4E84F84B405A7F4B00FE5909C05A17128B73F84B40310A82C7B75709C0D71297885CF84B40F9927CDB025809C09456D7FC53F84B40D4D4B2B5BE5809C07C9285F93CF84B40D0059A74005909C0B25D465623F84B403CE8C880A25809C0783F13060AF84B4063AC808CCA5709C09F477B7203F84B40F5C3639A445809C07CED992501F84B40B53D3036635709C03CA5DEAEF2F74B404E83FD32735C09C026D98FB9D7F74B402D0549449D5E09C05FFFBFFBF4F74B40027278F7B65F09C0A081FD7C00F84B4003E962D34A6109C098E3704111F84B407851AA33AD6309C0C5724BAB21F84B40","suburb"
35023,"Niddrie",55.9313817,-3.1221785,NULL,"pg8126",NULL,NULL,"0101000020E6100000D731AEB838FA08C0E4CBFA8337F74B40",NULL,NULL
35024,"South Bridge",55.9487,-3.1868,NULL,"pg10313",NULL,NULL,"0101000020E6100000742497FF907E09C08CDB68006FF94B40",NULL,NULL
35025,"Bilston Glen",55.8707152,-3.1492245,NULL,"pg966",NULL,NULL,"0101000020E61000007A185A9D9C3109C0A7107E9873EF4B40",NULL,NULL
35028,"South Side",55.9385275,-3.1736702,NULL,"pg10411",NULL,NULL,"0101000020E61000007851AA33AD6309C0C5724BAB21F84B40","0103000020E6100000010000003F0000007851AA33AD6309C0C5724BAB21F84B408892DAD5F56509C0FD61F0D533F84B406CA45B655C6709C0CE03B39D4AF84B4093FE5E0A0F6A09C042E66FE767F84B404DADAD8ED26B09C049319B5B7CF84B401D7D827AE96C09C0993FF04284F84B408BF7883D597609C0D51A947A60F84B4054686A23E87909C095D2D80352F84B404B3B35971B7C09C0BCDA40704BF84B406D12CD4DE57E09C052921A7F47F84B401DC132DBBA8009C09B78623145F84B40942F6821018309C09B78623145F84B405E2F4D11E08409C09AFC602A47F84B409CF9D51C208809C05A7EE02A4FF84B40DCBC7152988709C0D6F0E31E01F94B4048E7B287AC8409C0F61E78C608F94B40EE3EC7478B8309C0D8B221A413F94B407ED7B15B158209C07C725EAD24F94B408556CCADB57C09C020329BB635F94B40274BADF71B7D09C0E6B809AD3DF94B40D54D18833D7C09C0FDC0559E40F94B4040283971837B09C00D7CFB2944F94B4009FF2268CC7409C00393C08B63F94B40B9991B1DA17009C05FB12BD269F94B40269C27E8407009C058816B3876F94B403BBA5BA32F6E09C04BE1E6F978F94B4042D13C80456E09C00695021C8CF94B4045CA60D6D56E09C0CCBF4CCA93F94B40DED9684AFC6B09C022F6AEE6A5F94B409248916BF96709C0573D0565BFF94B40F3542C239A6509C01292BBBEC5F94B40C78AD0BEA86309C011B754EFBAF94B40CFD1F4238F6109C0CAE42F88A3F94B40FEFB427EEC6409C0870B8A308FF94B400B5174136B6709C0B928C46D7EF94B40A2AE5A3E376909C0CB259F6868F94B40F3E7DB82A56A09C0E871CE3E45F94B408130A64F616B09C0DB464D0526F94B404F8EA78A4E6B09C0EDBF29070EF94B4045798B2C3E6A09C0BC7C467DEDF84B408D2CF41CEC6809C08B7BE2EFCDF84B40EA61C32EE56709C005C1E3DBBBF84B400442469B3E6609C00A6F6AFBB2F84B40BBA6F6D84C6409C0C43EA65AB0F84B40FAD346753A6009C0A026440AAFF84B40DCCBC7FF2E5D09C080C465CBA8F84B40C74961DEE35C09C05FA40689A3F84B405F364B13005D09C0DC9F8B868CF84B4063056454BE5C09C0BCB9AE4E84F84B405A7F4B00FE5909C05A17128B73F84B40310A82C7B75709C0D71297885CF84B40F9927CDB025809C09456D7FC53F84B40D4D4B2B5BE5809C07C9285F93CF84B40D0059A74005909C0B25D465623F84B403CE8C880A25809C0783F13060AF84B4063AC808CCA5709C09F477B7203F84B40F5C3639A445809C07CED992501F84B40B53D3036635709C03CA5DEAEF2F74B404E83FD32735C09C026D98FB9D7F74B402D0549449D5E09C05FFFBFFBF4F74B40027278F7B65F09C0A081FD7C00F84B4003E962D34A6109C098E3704111F84B407851AA33AD6309C0C5724BAB21F84B40","suburb"
35029,"St Leonard's Street",55.9423,-3.1791,NULL,"pg10737",NULL,NULL,"0101000020E610000074B515FBCB6E09C0AA8251499DF84B40",NULL,NULL
35030,"Newcraighall",55.934426,-3.090032,NULL,"pg7993",NULL,NULL,"0101000020E61000006EBF7CB262B808C01C446B459BF74B40",NULL,NULL
35031,"Heart of Midlothian",55.9495655,-3.1914772,NULL,"pg5469",NULL,NULL,"0101000020E6100000ED6FBF32258809C077F4BF5C8BF94B40",NULL,NULL
35035,"Haymarket",55.9443862,-3.2187438,NULL,"pg5458",NULL,NULL,"0101000020E6100000439FD9BFFCBF09C098E5A1A5E1F84B40",NULL,NULL
35036,"New Town",55.9583198,-3.1992422,NULL,"pg7947",NULL,NULL,"0101000020E61000005FDD674B0C9809C0FC0D2439AAFA4B40","0103000020E61000000100000040000000ECDB4944F8A709C064294822EAF94B40C42E4091DDAB09C0B1E5F0A4E0F94B402648B6042AAD09C002261532FCF94B409E1095A185AF09C08D49DAE8F7F94B409BCB683FADAD09C04A743BA011FA4B400CA2FF2FE8AE09C0F5108DEE20FA4B4083B4102E2EAF09C01E7C17A53AFA4B4089F08A3B39AE09C0F043EF9E4DFA4B40455156C2C9AC09C0C4B5DAC35EFA4B4039FC242D4BAA09C01401F33570FA4B40855FEAE74DA509C08DD6AC8E77FA4B4036D5496C2DA209C03D2185FC7DFA4B40C5234CACE79F09C03EA3BE767AFA4B40D305065ACB9E09C0BC26FFEE78FA4B403201BF4692A009C0578D6F39A8FA4B40CAABCEC53AA009C0C04B5FBEABFA4B40C12A2856579F09C0357392F7BBFA4B402E2D3421F79E09C003F7F2F1BFFA4B40241F0599AEA109C043763980D9FA4B40A85FD85020A209C0A886A2E5E5FA4B40D59D825726A709C0043F051B32FB4B4079E51F22DAA309C0576B724232FB4B40928BD6F61BA209C0E062EA5333FB4B40C78D113FB5A009C062DFA9DB34FB4B40B1DEA815A69F09C0CEC9E60533FB4B40D5207134EC9C09C04888F2052DFB4B405397E71C979C09C00DE60A4A2CFB4B40E848D345AF9B09C0601278712CFB4B40FD6607019E9909C023C385973BFB4B4006C13E952E9809C03FADA23F34FB4B4095EAA7A4F39609C03AB4233031FB4B4017E64EFA8C9509C062DFA9DB34FB4B40CC54D2D4FC9209C011DF89592FFB4B40BD23BE6E6C9109C0B09F0FE03EFB4B40D875B9D27C8F09C0D89FC4E74EFB4B405E0E6036A68C09C05CC41CA963FB4B40EDB36F93F68B09C03CB36ECD67FB4B403F94C382568B09C03BC1A3326AFB4B40BA956FC7E58909C057105E166EFB4B40DB5031CEDF8409C0554733BB93FB4B40F36789DF5E8309C02B5E7699ABFB4B40ECAB06BC277A09C0B6F86FB955FB4B40018B57B4947709C05D3123BC3DFB4B409E0546031D7209C00A01AF850FFB4B40436BEAE1706B09C0116A2B9BDEFA4B40BA7BCA7BE66609C0DF94A8CDEEFA4B404DB450D77F6209C0BAE9E0AAFCFA4B409D819197356109C0D287D3EEFCFA4B40F9646AB7025F09C010CCD1E3F7FA4B4090EFF730206009C023E3079DC6FA4B40EF0A3323726009C000E07DFA74FA4B40518369183E6209C0AE85B4215AFA4B406D776A89F06A09C07F1475E61EFA4B403BDFF4D3246D09C074AB313212FA4B403185BD3F946E09C0FAD577D90AFA4B40A94D9CDCEF7009C0037D7D0805FA4B4013E8B8BF1F7309C0C90EE0E302FA4B40C938EBF8D47609C0D6636C32F4F94B4005EA831BDF7D09C027648CB4F9F94B4008E3A7716F7E09C0C6979A4EFCF94B4013F3ACA4157F09C0582B24AA01FA4B4009BE0E417A7F09C00FE6C0BC11FA4B407890E8AFA1A509C0094C4CBCA8F94B40ECDB4944F8A709C064294822EAF94B40","neighbourhood"
35037,"Market Street",55.942721,-3.066249,NULL,"pg7159",NULL,NULL,"0101000020E61000004224438EAD8708C04F20EC14ABF84B40",NULL,NULL
35041,"Ravelston Dykes",55.9508,-3.2438,NULL,"pg9335",NULL,NULL,"0101000020E61000004F1E166A4DF309C0B6847CD0B3F94B40",NULL,NULL
35042,"Hanover Street",55.9535,-3.1973,NULL,"pg5318",NULL,NULL,"0101000020E6100000A301BC05129409C0355EBA490CFA4B40",NULL,NULL
