id,text,lat,lon,sector
23444,Lansdowne Crescent,55.9474,-3.2182,Outside Edinburgh
23583,Braid Hills Road,55.9164,-3.2086,South Central
23584,Nether Liberton,55.9239962,-3.1647269,South Central
23585,Marchmont Road,55.9376,-3.1947,South Central
23658,Gloucester Street,55.957,-3.2078,Inverleith
23707,Golden Rule,55.9390679,-3.2188177,South West
23758,Royal Mile,55.9503821,-3.1867507,Old Town
23759,Usher Hall,55.947444,-3.205066,Outside Edinburgh
23789,Southfield,55.966186,-3.290383,Almond
23805,Spott,55.970375,-2.527732,Outside Edinburgh
23827,The Honours,55.9535369,-3.2044244,New Town
23829,Inverleith Park,55.9626177,-3.211561,Inverleith
23896,Wellington Street,55.9586,-3.1762,Leith
23972,Montpelier Terrace,55.9382,-3.2127,South Central
23985,Jeanie Dean's Cottage,55.942591,-3.175311,South Central
23988,Church Hill,55.9324,-3.2069,South Central
24045,Boyd's Entry,55.95,-3.1835,Old Town
24049,Bernard Street,55.9753,-3.1669,Leith
24050,South Leith Parish Church,55.9719688,-3.1728376,Leith
24053,Ramsay Place,55.9541,-3.1144,Portobello/Craigmillar
24058,Ainslie Place,55.9531,-3.2098,New Town
24059,Bristo Place,55.9462,-3.1902,Old Town
24066,Guthrie Street,55.9482,-3.1882,Old Town
24069,Coates Crescent,55.948495,-3.212433,Outside Edinburgh
24070,Shandwick Place,55.9501,-3.2078,Outside Edinburgh
24071,Cranston Street,55.9511,-3.1841,Old Town
24072,Deanhaugh Street,55.9583,-3.2094,Inverleith
24073,Great Stuart Street,55.9529,-3.2106,New Town
24074,New Register House,55.954193,-3.190189,New Town
24075,Dean Terrace,55.9571,-3.2101,Inverleith
24077,Charlotte Chapel,55.951105,-3.205532,New Town
24078,Davie Street,55.9453,-3.1831,South Central
24079,Comely Bank,55.9591,-3.2225,Inverleith
24082,Spey Street,55.9637,-3.1791,Leith
24085,Polton,55.870519,-3.1294307,Outside Edinburgh
24086,Crichton Street,55.9446,-3.187,South Central
24087,Buccleuch Parish Church,55.943877,-3.185549,South Central
24109,Canon Gate,55.9523547,-3.1761031,Canongate
24115,Castle Terrace,55.9479,-3.204,Outside Edinburgh
24153,The Goth,55.898713,-3.702202,Outside Edinburgh
24181,Inchgarvie,56.0013466,-3.3876863,Outside Edinburgh
24182,Inchmickery,56.010408,-3.272589,Outside Edinburgh
24215,Balerno,55.8849927,-3.3604206,Pentlands
24216,Calder Park,55.9199,-3.2948,Pentlands
24227,Clarence Street,55.9592,-3.2059,Inverleith
24243,Howden Street,55.9443,-3.1824,South Central
24245,Auld Hoose,55.9435016,-3.1802683,South Central
24254,Cauldshiel,55.884692,-2.814753,Outside Edinburgh
24312,Windsor Street,55.9586,-3.1819,Leith
24336,Huntly House,55.951333,-3.179627,Canongate
24337,Blackfriars Street,55.9497,-3.1859,Old Town
24338,Shandwick Place,55.949,-3.2109,Outside Edinburgh
24339,Atholl Crescent,55.948248,-3.211961,Outside Edinburgh
24408,Alfred Place,55.9355,-3.1715,South Central
24428,Birsley Brae,55.9396,-2.978927,Outside Edinburgh
24434,Biel,55.974461,-2.591335,Outside Edinburgh
24435,Hailes Castle,55.973152,-2.682981,Outside Edinburgh
24436,Dunbar Castle,56.005838,-2.517151,Outside Edinburgh
24439,Saltoun Hall,55.90609,-2.864259,Outside Edinburgh
24441,Preston Grange,55.949722,-2.995244,Outside Edinburgh
24454,The Nungate,56.056149,-2.727979,Outside Edinburgh
24467,Fenton Barns,56.024976,-2.780034,Outside Edinburgh
24508,St Michael's Church,55.89102,-3.120793,Outside Edinburgh
24602,Black Castle,55.989704,-3.394886,Almond
24641,Phantassie,55.988037,-2.648669,Outside Edinburgh
24689,Redheugh,55.852282,-3.069521,Outside Edinburgh
24694,Edgelaw,55.816307,-3.131396,Outside Edinburgh
25084,Castell of Edinburgh,55.94867,-3.200924,Old Town
25085,Restalrig,55.9613749,-3.1476473,Craigentinny/Duddingston
25086,Linlithgow,55.976389,-3.607228,Outside Edinburgh
25093,Seafield,55.9657155,-3.1401622,Craigentinny/Duddingston
25094,Hallyards,55.9479337,-3.3993461,Almond
25100,Leith,55.9757865,-3.1680197,Leith
25115,Ormiston,55.883972,-3.441387,Outside Edinburgh
25126,Ratho,55.923548,-3.377625,Pentlands
25134,Musselburgh,55.9421202,-3.0538516,Outside Edinburgh
25138,Inveresk,55.935359,-3.032894,Outside Edinburgh
25141,High Street,55.9501,-3.1882,Old Town
25143,Haddington,55.947523,-2.786161,Outside Edinburgh
25147,St. Giles,55.9493396,-3.1905294,Old Town
25178,Edinburghe,55.949428,-3.192704,Old Town
25203,Sciennes,55.9377415,-3.1886981,South Central
25208,Yester,55.891942,-2.712125,Outside Edinburgh
25212,Holyrood,55.9498473,-3.183502,Old Town
25217,Holyrood Palace,55.952512,-3.173385,Canongate
25218,Linlithgow Palace,55.97801,-3.60143,Outside Edinburgh
25220,Scotscraig,55.982864,-2.655058,Outside Edinburgh
25293,Salisbury Crags,55.944379,-3.17069,Craigentinny/Duddingston
25298,Snawdon,55.899468,-2.67772,Outside Edinburgh
25302,Dreghorn,55.894086,-3.232499,Pentlands
25303,Gogar,55.938563,-3.336052,Almond
25375,Galloway's Close,55.9524,-3.176072,Canongate
25441,Waiting Room,55.9253276,-3.2104372,South Central
25499,Port Edgar,55.9950452,-3.4110345,Outside Edinburgh
25567,West Fenton,56.023782,-2.803754,Outside Edinburgh
25588,Southside,55.9385275,-3.1736702,South Central
25590,Uphall,55.931863,-3.5030977,Outside Edinburgh
25618,The Gullets,55.9906172,-3.4649891,Outside Edinburgh
25659,Kaimes,55.8994431,-3.1637873,Liberton/Gilmerton
25682,Polton House,55.874034,-3.121167,Outside Edinburgh
25775,Shandwick Place,55.9497,-3.2091,Outside Edinburgh
25788,Colinton House,55.910124,-3.252141,Pentlands
25819,New Cemetery,55.891456,-3.07693,Outside Edinburgh
25872,The Skerries,55.9460599,-3.2291804,Outside Edinburgh
25912,White Castle,55.908938,-2.619818,Outside Edinburgh
26062,Spring Gardens,55.9558,-3.1682,Craigentinny/Duddingston
26075,Auchendinny,55.8464623,-3.1918238,Outside Edinburgh
26100,Melville Castle,55.890201,-3.106028,Outside Edinburgh
26142,Agricultural Hall,55.94144,-3.20243,Outside Edinburgh
26262,Lansdowne Crescent,55.947628,-3.218347,Outside Edinburgh
26267,Royal High School,55.953688,-3.181909,Outside Edinburgh
26271,North Side,55.950802,-3.20714,New Town
26272,Edinburgh Academy,55.961226,-3.205174,Inverleith
26274,Fettes College,55.964576,-3.222676,Inverleith
26275,Dean Gardens,55.954213,-3.212948,Inverleith
26276,Hamilton House,55.947019,-3.240954,Western Edinburgh
26279,Royal High School of Edinburgh,55.948563,-3.184107,Old Town
26281,Queensferry Road,55.9547,-3.229,Inverleith
26300,Museum of Scotland,55.946885,-3.190493,Old Town
26395,Commercial Street,55.9763,-3.1699,Leith
26620,Gaelic Chapel,55.947836,-3.188729,Old Town
26818,Willow Bank,55.979617,-3.19347,Forth
26820,Fishwives' Causeway,55.9546,-3.1268,Craigentinny/Duddingston
26822,Seafield Baths,55.971272,-3.151618,Leith
26833,St Margaret's,56.003798,-2.538145,Outside Edinburgh
26835,North Berwick Law,56.048818,-2.713954,Outside Edinburgh
26839,Piershill Barracks,55.956284,-3.146864,Craigentinny/Duddingston
26843,Scoughall,56.04551,-2.619599,Outside Edinburgh
26844,Seacliff,56.049912,-2.63733,Outside Edinburgh
27017,Atholl Crescent,55.9481,-3.2118,Outside Edinburgh
27097,Abbey Street,55.9567,-3.1689,Craigentinny/Duddingston
27215,Woodhead,55.891844,-2.761562,Outside Edinburgh
27332,Market Street,55.936363,-3.074078,Outside Edinburgh
27336,Park Avenue,55.9463,-3.1172,Portobello/Craigmillar
27340,Beulah,55.9452,-3.0393,Outside Edinburgh
27359,Belmont Park,55.9455,-3.253,Western Edinburgh
27368,Dock Street,55.9767,-3.1742,Leith
27370,Little House,55.963513,-3.203787,Inverleith
27396,Howe Street,55.9564,-3.2023,New Town
27878,Wallyford,55.941969,-3.007165,Outside Edinburgh
27879,Lasswade,55.8834098,-3.1141952,Outside Edinburgh
27894,Fettes Row,55.9594,-3.2,Inverleith
27895,Princes Street,55.9518,-3.1985,New Town
27896,St Margaret's,56.003798,-2.538145,Outside Edinburgh
27897,Bowling Green,55.9734,-3.1782,Leith
27908,St Germains,55.964359,-2.923628,Outside Edinburgh
27923,Grosvenor Gardens,55.9467,-3.22,Outside Edinburgh
27925,Old Town,55.9471293,-3.2002511,Old Town
27926,Colinton House,55.909551,-3.252858,Pentlands
28005,Albert Terrace,55.9313,-3.2125,South Central
28010,Park Crescent,55.9133,-3.1579,Liberton/Gilmerton
28260,Royal Blind Asylum and School,55.932253,-3.179608,South Central
28402,Trinity Lodge,55.978731,-3.209677,Forth
28536,Newbattle Abbey,55.880246,-3.070354,Outside Edinburgh
28578,The Keep,55.845015,-3.202533,Outside Edinburgh
28763,The Phoenix,55.9584981,-3.1902088,Outside Edinburgh
28771,Fountain Court,55.9435627,-3.2111942,South West
28942,Concert Room,55.947732,-3.186484,Old Town
28983,Commercial Hotel,55.955588,-2.776795,Outside Edinburgh
29015,Old Bell,55.9349346,-3.1790559,South Central
29603,Annfield,55.9801,-3.1915,Forth
29740,Brunswick Street,55.960376,-3.179822,Leith
29816,Hawkhill,55.9636,-3.1587,Craigentinny/Duddingston
29820,Forth Street,55.9578,-3.1874,Outside Edinburgh
29837,Oxenfoord Castle,55.87975,-2.982264,Outside Edinburgh
29841,Hopetoun House,55.9960722,-3.4619186,Outside Edinburgh
29845,The Magnum,55.9567567,-3.1931081,New Town
29846,Archers' Hall,55.941681,-3.184986,South Central
30182,Fettes College,55.963956,-3.226293,Inverleith
30239,Hawes Inn,55.9903926,-3.3848638,Almond
30243,Canonmills,55.9624048,-3.1988622,Inverleith
30280,Red House,55.943752,-3.050826,Outside Edinburgh
30354,St Laurence,55.954065,-2.798545,Outside Edinburgh
30380,Hillend,55.886435,-3.198346,Outside Edinburgh
30436,Templehall,55.892308,-2.922283,Outside Edinburgh
30456,Burgh School,55.94826,-3.118556,Portobello/Craigmillar
30458,Clerkington Mains,55.941896,-2.794917,Outside Edinburgh
30464,Dirleton Castle,56.046077,-2.780845,Outside Edinburgh
30465,Red House,56.045672,-2.782281,Outside Edinburgh
30466,Newbattle Abbey,55.881295,-3.070622,Outside Edinburgh
30577,Gloucester Square,55.9558,-3.2074,New Town
30593,Phantassie,55.986965,-2.647514,Outside Edinburgh
30647,Bonnington,56.045827,-2.706033,Outside Edinburgh
30855,Knox House,55.953464,-2.770139,Outside Edinburgh
30892,Holyrood Abbey Church,55.9570229,-3.1641712,Craigentinny/Duddingston
31033,Swanston,55.8956657,-3.2181884,Pentlands
31037,Heriot Row,55.9553,-3.2023,New Town
31038,Granton,55.9785756,-3.2250203,Forth
31045,Auld Reekie,55.949428,-3.192704,Old Town
31046,Embro,55.949428,-3.192704,Old Town
31049,Waterloo Place,55.9534,-3.1887,New Town
31050,Portobello,55.9528635,-3.1145573,Portobello/Craigmillar
31058,Customs House,55.9770483,-3.1712444,Leith
31059,Swanston Cottage,55.895069,-3.221256,Pentlands
31090,Lothian Road,55.9475,-3.2061,Outside Edinburgh
31092,Hunter's Bog,55.9478369,-3.1654679,Craigentinny/Duddingston
31094,Stockbridge,55.957963,-3.2094115,Inverleith
31095,Pilrig,55.9680589,-3.1817222,Leith
31096,Lochend,55.9621503,-3.157605,Craigentinny/Duddingston
31097,Prestonpans,55.955002,-2.994515,Outside Edinburgh
31100,North Berwick Law,56.045887,-2.715923,Outside Edinburgh
31101,Whitekirk,56.016525,-2.631951,Outside Edinburgh
31102,Tantallon Castle,56.056393,-2.650491,Outside Edinburgh
31103,Auldhame,56.050286,-2.651625,Outside Edinburgh
31127,Randolph Crescent,55.951934,-3.211707,Outside Edinburgh
31128,Prince's Street,55.9511,-3.2014,New Town
31129,Leith Walk,55.9586,-3.1836,Outside Edinburgh
31130,Royal Terrace,55.9569,-3.1783,Outside Edinburgh
31133,North Castle Street,55.9532,-3.2039,New Town
31134,Queensferry Street,55.952,-3.2129,Outside Edinburgh
31135,Murrayfield,55.9458235,-3.2474685,Western Edinburgh
31136,Pitt Street,55.9734,-3.1855,Leith
31137,India Place,55.9572,-3.2074,Inverleith
31138,Ravelston,55.9519283,-3.2469759,Western Edinburgh
31139,Gilmerton,55.9061733,-3.1350085,Liberton/Gilmerton
31140,Waverley Bridge,55.9518,-3.1918,New Town
31141,Dean Cemetery,55.950909,-3.222725,Inverleith
31142,Hermiston,55.9181217,-3.3189497,Pentlands
31143,Queensferry Road,55.962,-3.2828,Almond
31145,Moray Place,55.9541541,-3.2090472,New Town
31148,Glencorse,55.8554146,-3.1912281,Outside Edinburgh
31150,Penicuik,55.8274348,-3.2212058,Outside Edinburgh
31151,Fisher's Tryst,55.8492587,-3.2007984,Outside Edinburgh
31157,Swanston Cottage,55.895069,-3.221256,Pentlands
31158,Cramond Bridge,55.964098,-3.317868,Almond
31245,Mayfield Terrace,55.9349,-3.172,South Central
31333,Brownrigg,56.020061,-2.716503,Outside Edinburgh
31354,Newbattle Abbey,55.884682,-3.069644,Outside Edinburgh
31511,Academy Lane,55.878325,-3.145395,Outside Edinburgh
31548,Hamilton Park,55.9495,-3.1265,Portobello/Craigmillar
31550,Linlithgow,55.976671,-3.585444,Outside Edinburgh
31551,Niddrie Castle,55.9538653,-3.4506925,Outside Edinburgh
31553,Salisbury Crags,55.9458711,-3.1740706,Craigentinny/Duddingston
31558,Roslin Castle,55.852585,-3.160021,Outside Edinburgh
31562,Roslin Chapel,55.855372,-3.15988,Outside Edinburgh
31563,Roslin,55.8573318,-3.1674351,Outside Edinburgh
31568,Rose Cottage,55.906813,-3.257905,Pentlands
31572,West End,55.9528781,-3.2107041,New Town
31712,The Black Cat,55.9515814,-3.2036294,New Town
31824,Marine Hotel,56.03718,-2.822522,Outside Edinburgh
31922,Montague House,55.944413,-3.049195,Outside Edinburgh
31965,Regent Road,55.9538,-3.1838,Outside Edinburgh
32051,Claremont Crescent,55.9637,-3.1918,Leith
32187,Coates,55.832736,-3.24812,Outside Edinburgh
32207,Mission Hall,55.972276,-3.175698,Leith
32230,Yester,55.891942,-2.712125,Outside Edinburgh
32242,Kirktoun,55.996022,-3.47432,Outside Edinburgh
32243,The Roxburghe,55.9515692,-3.2060599,New Town
32429,Preston Tower,55.955708,-2.978101,Outside Edinburgh
32590,Beltonford,55.990579,-2.570631,Outside Edinburgh
32679,Cockburn House,55.871707,-3.364041,Pentlands
32750,The Drum,55.911338,-3.111653,Liberton/Gilmerton
32828,Edinburgh Academy,55.960711,-3.205462,Inverleith
32829,Dalmeny,55.9820556,-3.3744684,Almond
32833,Jamaica Street,55.956,-3.2026,New Town
32838,St. Giles's,55.9493396,-3.1905294,Old Town
32844,Newhaven,55.9804283,-3.1949192,Forth
32845,Queen Street,55.9546,-3.2002,New Town
32933,Commercial Street,55.9773,-3.1752,Leith
33001,Bonnyrigg,55.8761405,-3.0879091,Outside Edinburgh
33186,Marchmont Street,55.9383,-3.2006,South Central
33204,Rothesay Terrace,55.950489,-3.217972,Outside Edinburgh
33273,Regent Road,55.9539,-3.1776,Outside Edinburgh
33296,Swanston Cottage,55.894897,-3.221379,Pentlands
33301,Dreghorn Castle,55.904739,-3.240035,Pentlands
33302,Turnhouse Hill,55.846432,-3.253191,Outside Edinburgh
33304,Castlelaw Hill,55.8697455,-3.2400604,Outside Edinburgh
33305,Glencorse Kirk,55.8508109,-3.2048318,Outside Edinburgh
33309,Bell's Mills,55.9506,-3.2228,Inverleith
33323,Broxburn,55.9339004,-3.484794,Outside Edinburgh
33325,Melville Castle,55.886964,-3.102242,Outside Edinburgh
33331,Bavelaw Castle,55.850898,-3.332723,Pentlands
33333,Bell's Hill,55.8660339,-3.2720954,Outside Edinburgh
33335,Canaan Lane,55.9294,-3.2035,South Central
33336,Lanark Road,55.9054,-3.2791,Pentlands
33439,Gorebridge,55.843548,-3.0478409,Outside Edinburgh
33466,Morningside House,55.928636,-3.209748,South Central
33469,Leven Lodge,55.953591,-3.109244,Portobello/Craigmillar
33471,The Southern,55.9404848,-3.1808313,South Central
33720,The Lochs,56.002428,-2.62829,Outside Edinburgh
33738,Halfway House,55.9789603,-3.1865433,Leith
33746,City Hospital,55.915639,-3.224703,South West
33809,Royal High School,55.954185,-3.178881,Outside Edinburgh
33846,Rose Cottage,55.906813,-3.257905,Pentlands
33961,Townhead,55.911672,-2.715478,Outside Edinburgh
34015,The Blackbird,55.941049,-3.20371,Outside Edinburgh
34044,Bothwell Bank,55.956929,-2.774964,Outside Edinburgh
34138,Bellevue House,55.958708,-3.194348,New Town
34153,Oak Lodge,55.936505,-3.046115,Outside Edinburgh
34184,Rosehall,55.954074,-2.787415,Outside Edinburgh
34206,Craig House,55.9227182,-3.2281566,South West
34230,Salamander Street,55.9736,-3.158,Leith
34351,Crown Office,55.947599,-3.190066,Old Town
34358,North Richmond Street,55.9471,-3.183,South Central
34367,Huntly Street,55.9626,-3.1994,Inverleith
34400,Robert Burns,55.9753781,-3.1668075,Leith
34402,St Fillans,55.956147,-2.769295,Outside Edinburgh
34469,Lochend Close,55.9525,-3.1783,Canongate
34637,High School Yards,55.9488,-3.1844,Old Town
34792,Queen's Hall,55.941137,-3.181799,South Central
34832,White Cottage,55.979355,-3.214696,Forth
34835,Trinity Cottage,55.971277,-3.20922,Forth
34837,Devil's Advocate,55.9503667,-3.1916879,Old Town
34929,Port Seton,55.967184,-2.953815,Outside Edinburgh
34932,Fauldhouse,55.827675,-3.706776,Outside Edinburgh
35007,Pizza Express,55.9487619,-3.1925575,Old Town
35011,Leith Walk,55.9705,-3.1719,Leith
35012,Princes Street,55.9526,-3.193,New Town
35013,Monktonhall,55.93035,-3.060899,Outside Edinburgh
35016,Rosewell,55.8509483,-3.1359243,Outside Edinburgh
35020,Waverley Station,55.951727,-3.191506,New Town
35021,Midlothian,55.833333,-3.083333,Outside Edinburgh
35022,Southside,55.9385275,-3.1736702,South Central
35023,Niddrie,55.9313817,-3.1221785,Portobello/Craigmillar
35024,South Bridge,55.9487,-3.1868,Old Town
35025,Bilston Glen,55.8707152,-3.1492245,Outside Edinburgh
35028,South Side,55.9385275,-3.1736702,South Central
35029,St Leonard's Street,55.9423,-3.1791,South Central
35030,Newcraighall,55.934426,-3.090032,Portobello/Craigmillar
35031,Heart of Midlothian,55.9495655,-3.1914772,Old Town
35035,Haymarket,55.9443862,-3.2187438,South West
35036,New Town,55.9583198,-3.1992422,New Town
35037,Market Street,55.942721,-3.066249,Outside Edinburgh
35041,Ravelston Dykes,55.9508,-3.2438,Western Edinburgh
35042,Hanover Street,55.9535,-3.1973,New Town
35045,Merchiston,55.9358753,-3.2171502,South Central
35046,Ocean Drive,55.9803,-3.1746,Leith
35048,Wester Hailes,55.9138214,-3.2803841,Pentlands
35055,Marchmont,55.9357079,-3.1994664,South Central
35062,Hillend,55.886435,-3.198346,Outside Edinburgh
35093,Portobello Road,55.955,-3.1492,Craigentinny/Duddingston
35099,Church of the Sacred Heart,55.975347,-3.299341,Almond
35111,Grassmarket,55.947546,-3.196406,Old Town
35119,Royal Mile,55.9503821,-3.1867507,Old Town
35120,Jenners,55.9526388,-3.1941058,New Town
35122,Dalry Road,55.9427,-3.2213,South West
35123,Tollcross,55.9444904,-3.2035205,Outside Edinburgh
35124,Newington,55.9393149,-3.1808547,South Central
35127,Newtongrange,55.867521,-3.033825,Outside Edinburgh
35130,Tron Kirk,55.9498788,-3.1875276,Old Town
35131,Greyfriars Bobby,55.9468969,-3.1912784,Old Town
35132,Greyfriars,55.9468,-3.1914,Old Town
35133,Frederick Street,55.9515,-3.1995,New Town
35134,Lothian Road,55.9476,-3.2062,Outside Edinburgh
35135,The Meadows,55.9453058,-3.1909968,Old Town
35136,Inverleith Park,55.9626177,-3.211561,Inverleith
35137,Water of Leith,55.9794536,-3.1711848,Leith
35138,West Mills,55.950884,-2.78181,Outside Edinburgh
35142,Joppa,55.9484448,-3.0895401,Portobello/Craigmillar
35175,West Lothian,55.916667,-3.5,Outside Edinburgh
35176,Union Canal,55.9651,-3.642215,Outside Edinburgh
35178,Redgauntlet Terrace,55.9189,-3.1531,Liberton/Gilmerton
35179,Ravenswood Avenue,55.9205,-3.1521,Liberton/Gilmerton
35180,Balderston Gardens,55.9206,-3.1543,Liberton/Gilmerton
35181,Walter Scott Avenue,55.9218,-3.1541,Liberton/Gilmerton
35182,Gilmerton Road,55.9132,-3.1464,Liberton/Gilmerton
35186,Mitchell Street,55.9741,-3.1659,Leith
35191,Great Junction Street,55.9706,-3.1717,Leith
35195,Fauldhouse,55.827675,-3.706776,Outside Edinburgh
35204,George Square,55.9442,-3.1893,South Central
35227,Portobello Road,55.9568,-3.1305,Craigentinny/Duddingston
35237,Edinburgh Castle,55.94867,-3.200924,Old Town
35240,Cumberland Bar,55.9589954,-3.1970753,New Town
35242,India Street,55.9559,-3.2059,New Town
35243,Scotland Street,55.9599,-3.1951,Inverleith
35244,Drummond Place,55.958565,-3.195176,New Town
35245,London Street,55.959,-3.1924,New Town
35246,Frederick Street,55.954238,-3.201257,New Town
35247,Colinton Road,55.9334,-3.2122,South Central
35248,Howe Street,55.9564,-3.2023,New Town
35249,The Grange,55.9312143,-3.1922355,South Central
35252,Waverley,55.951727,-3.191506,New Town
35253,Morningside,55.9274145,-3.2106492,South Central
35254,Musselburgh,55.942872,-3.048641,Outside Edinburgh
35255,University of Edinburgh,55.94739,-3.181893,South Central
35256,Dundonald Street,55.9592,-3.1969,New Town
35257,Rosslyn Chapel,55.8554078,-3.160139,Outside Edinburgh
35258,Holy Corner,55.9343829,-3.2100034,South Central
35259,Dundas Street,55.9576,-3.1995,New Town
35262,Queen's Hall,55.941137,-3.181799,South Central
35263,Great King Street,55.9578,-3.1996,New Town
35264,St Andrew Square,55.9537787,-3.1937825,New Town
35265,Glenfinlas Street,55.9524,-3.2091,New Town
35266,Princes Street,55.9511,-3.2014,New Town
35269,Scottish Parliament,55.951976,-3.175371,Canongate
35272,Edinburgh Airport,55.9500318,-3.3725551,Almond
35278,Darnaway Street,55.9546,-3.2067,New Town
35279,William Street,55.9491,-3.2131,Outside Edinburgh
35280,Prestonfield,55.9396173,-3.1630777,South Central
35282,Merchiston Crescent,55.9345,-3.2155,South Central
35283,Spylaw Road,55.9311,-3.223,South Central
35284,Bruntsfield Hotel,55.9381717,-3.2059291,South Central
35286,Bruntsfield Place,55.9384,-3.2052,South Central
35287,George Iv Bridge,55.9483,-3.192,Old Town
35288,Princes Street Gardens,55.9497435,-3.2019502,New Town
35293,Henderson Row,55.9602,-3.2037,Inverleith
35294,Rutland Square,55.948988,-3.2090231,Outside Edinburgh
35297,Morningside Road,55.9252,-3.2095,South Central
35299,Spottiswoode Road,55.9362,-3.1966,South Central
35300,The Meadows,55.9453058,-3.1909968,Old Town
35301,Brougham Place,55.9423,-3.2009,Outside Edinburgh
35303,Dundas Street,55.96,-3.2007,Inverleith
35308,Hamilton Place,55.9589,-3.2076,Inverleith
35309,Raeburn Place,55.9591,-3.2125,Inverleith
35310,Elephant House,55.947506,-3.1919756,Old Town
35311,Ratho,55.9214987,-3.383414,Pentlands
35312,Royal Edinburgh Hospital,55.926209,-3.218955,South Central
35313,Napier University,55.924063,-3.288502,South West
35314,Oxford Bar,55.9529618,-3.2047389,New Town
35316,King's Theatre,55.9420139,-3.2032204,Outside Edinburgh
35317,St Stephen Street,55.9583,-3.2058,Inverleith
35318,India Place,55.9566,-3.2089,Inverleith
35319,Duncan's Land,55.957203,-3.207756,Inverleith
35320,Danube Street,55.9568,-3.212,Inverleith
35321,Salisbury Crags,55.946807,-3.170443,Craigentinny/Duddingston
35322,Eskbank,55.8892446,-3.0802664,Outside Edinburgh
35324,Greenbank,55.9158297,-3.218674,South Central
35326,Biggar Road,55.9013,-3.2043,Pentlands
35327,Hillend,55.883005,-3.208168,Outside Edinburgh
35328,Silverburn,55.8291455,-3.2763982,Outside Edinburgh
35330,Scottish Poetry Library,55.951443,-3.178093,Canongate
35331,St Mary's Street,55.9499,-3.1837,Old Town
35332,Canny Man's,55.927573,-3.209138,South Central
35340,South Edinburgh,55.9450696,-3.1863598,South Central
35346,Maxwell Street,55.9261,-3.2121,South Central
35351,Kay's Bar,55.955739,-3.205059,New Town
35352,North British Distillery,55.9407031,-3.2364298,South West
35353,Caledonian Brewery,55.935591,-3.231464,South West
35354,Fountainbridge,55.9423142,-3.210803,South West
35355,Thornybauk,55.9431,-3.2046,Outside Edinburgh
35356,Chuckie Pend,55.9461,-3.2066,Outside Edinburgh
35357,Roseburn,55.9454839,-3.2363963,Western Edinburgh
35358,Castle Rock,55.94867,-3.200924,Old Town
35359,Grassmarket,55.9474,-3.196,Old Town
35360,The Black Bull,55.9542346,-3.18738,New Town
35361,The White Hart,55.9474941,-3.1967558,Old Town
35362,The Last Drop,55.94784,-3.1953147,Old Town
35364,Scottish Office,55.92401,-3.293622,South West
35366,Heriot-Watt University,55.911362,-3.325357,Pentlands
35377,Dalry,55.940921,-3.2243207,South West
35383,Oxgangs,55.9053365,-3.2282986,Pentlands
35391,Tynecastle Stadium,55.9394176,-3.2316182,South West
35392,Muirhouse,55.9667115,-3.2528178,Almond
35412,South Park,55.9782,-3.1952,Forth
35417,Murrayfield Ice Rink,55.9433407,-3.244256,Western Edinburgh
35420,Comely Bank Avenue,55.9577,-3.2174,Inverleith
35433,Slateford,55.9311484,-3.2398501,South West
35437,Church Hill Place,55.9321,-3.2095,South Central
35440,Henderson Row,55.96006,-3.203199,Inverleith
35442,Thistle Street,55.9543,-3.1977,New Town
35445,Gilmore Place,55.9413,-3.208,Outside Edinburgh
35446,Polwarth,55.931354,-3.2279834,South West
35447,Spylaw Road,55.9327,-3.2187,South Central
35448,Polwarth Terrace,55.9313,-3.2256,South West
35449,Leith Walk,55.9618,-3.1804,Leith
35450,Fettes Row,55.9593,-3.2002,Inverleith
35451,Corstorphine Road,55.942,-3.2688,Western Edinburgh
35455,Hopetoun House,55.9960722,-3.4619186,Outside Edinburgh
35458,Royal Crescent,55.9597,-3.1969,Inverleith
35459,St Giles',55.9493396,-3.1905294,Old Town
35460,George Iv Bridge,55.94927,-3.192856,Old Town
35461,Northern Lighthouse Board,55.952611,-3.201319,New Town
35462,Craiglea Drive,55.9213,-3.2162,South Central
35463,Colinton Road,55.9081,-3.2533,Pentlands
35464,West Approach Road,55.9408,-3.2374,South West
35469,Nelson Street,55.9574,-3.1962,New Town
35470,University of Edinburgh,55.942677,-3.188891,South Central
35471,Braid Hills Hotel,55.916927,-3.212583,South Central
35474,Gorgie,55.93574,-3.2414663,South West
35475,St Vincent Street,55.9578,-3.2031,New Town
35477,Royal Circus,55.9565,-3.2041,New Town
35478,Roxburghe Hotel,55.997979,-2.505694,Outside Edinburgh
35479,Leith Street,55.9549,-3.1869,New Town
35486,Doune Terrace,55.9562,-3.2086,Inverleith
35487,Northumberland Street,55.9568,-3.1994,New Town
35488,St Mary's Episcopal Cathedral,55.9482954,-3.2165984,Outside Edinburgh
35489,Palmerston Place,55.9483,-3.217,Outside Edinburgh
35491,Mary Erskine School,55.952913,-3.253106,Western Edinburgh
35499,Spottiswoode Street,55.9374,-3.1977,South Central
35503,Duddingston Loch,55.9410761,-3.1502924,Craigentinny/Duddingston
35504,Lawnmarket,55.9493,-3.1936,Old Town
35505,St. Giles',55.9493396,-3.1905294,Old Town
35506,St. Giles' Cathedral,55.9493396,-3.1905294,Old Town
35507,Lauriston Place,55.9453,-3.191,Old Town
35510,Jeffrey Street,55.950606,-3.186572,Old Town
35511,North Bridge,55.9518,-3.1883,New Town
35515,Bruntsfield Place,55.9389,-3.2049,South Central
