id,text,lat,lon,sector,method
17972,Picardy Place,55.9569,-3.1868,New Town,exact
17976,Dean Street,55.9581,-3.2122,Inverleith,exact
17987,The Hopes,55.863111,-2.688079,Outer Scotland,outside
18000,Merchant Street,55.9478,-3.1914,Old Town,exact
18005,Roxburgh Place,55.9473,-3.1842,South Central,exact
18016,St Germains,55.962048,-2.920257,Portobello/Craigmillar,nearest(0.153758)
18017,Dunglass House,55.945703,-2.381486,Outer Scotland,outside
18052,Bellevue Hotel,55.998554,-2.509935,Outer Scotland,outside
18144,Merchiston Castle School,55.909537,-3.250746,Pentlands,exact
18165,Maple Leaf,55.9650706,-3.1794356,Leith,exact
18336,Mortonhall,55.9001013,-3.1686809,Liberton/Gilmerton,exact
18358,Bonaly,55.9004232,-3.2590209,Pentlands,exact
18361,Coates Crescent,55.9487,-3.2124,New Town,nearest(0.003514)
18374,Ainslie Place,55.953224,-3.21029,New Town,exact
18377,Edinburgh Academy,55.960784,-3.204455,Inverleith,exact
18389,Carlton Terrace,55.9561,-3.1732,Leith,nearest(0.001627)
18390,King's Theatre,55.9420139,-3.2032204,South Central,nearest(0.001800)
18436,New Theatre Royal,55.956106,-3.187445,New Town,exact
18477,Currie,55.8952992,-3.3174933,Pentlands,exact
18494,Royal College of Physicians of Edinburgh,55.9550344,-3.1965114,New Town,exact
18503,Edinburgh Academy,55.960148,-3.205156,Inverleith,exact
18512,Nelson Street,55.9574,-3.1962,New Town,exact
18560,Morningside Road,55.9294,-3.2098,South Central,exact
18624,Church of the Sacred Heart,55.945133,-3.20152,Old Town,nearest(0.001714)
18625,The Tennis Court,55.9425967,-3.1477799,Craigentinny/Duddingston,exact
18784,Cross Keys Hotel,55.89549,-3.067719,Liberton/Gilmerton,nearest(0.023493)
18789,Bridge Road,55.9073,-3.2579,Pentlands,exact
18790,Gordon Street,55.9682,-3.1703,Leith,exact
18793,Newington House,55.936364,-3.172529,South Central,exact
18816,South Edinburgh,55.9450696,-3.1863598,South Central,exact
18928,The Gunner,55.9722589,-3.2532136,Almond,exact
18959,White Hill,55.8919644,-3.256532,Pentlands,exact
19042,Whinny Hill,55.9509656,-3.1565911,Craigentinny/Duddingston,exact
19049,Mission Hall,55.95085,-3.18549,Old Town,exact
19079,Portobello Road,55.954928,-3.147737,Craigentinny/Duddingston,exact
19080,Edinburgh Road,55.9444,-3.0691,Portobello/Craigmillar,nearest(0.006809)
19087,Glencairn Crescent,55.95093,-3.218787,Inverleith,nearest(0.000228)
19108,House O' Muir,55.850895,-3.229454,Pentlands,nearest(0.028596)
19116,School House,55.895338,-3.307924,Pentlands,exact
19132,Glebe Road,55.9422,-3.2829,Western Edinburgh,exact
19208,The Black Bull,55.9542346,-3.18738,New Town,exact
19258,Causewayend,55.834437,-3.458522,Outer Scotland,outside
19596,Doon Hill,55.971622,-2.508827,Outer Scotland,outside
19598,Belhaven Bay,56.005766,-2.589136,Outer Scotland,outside
19636,Newbyth,56.011396,-2.664057,Outer Scotland,outside
19640,East Mains,55.929389,-2.824894,Outer Scotland,outside
19660,Mussleburgh,55.942949,-3.061676,Portobello/Craigmillar,nearest(0.013589)
19662,Broomhouse,55.9303378,-3.2860661,Western Edinburgh,exact
19857,Imperial House,55.978852,-3.167292,Leith,exact
19938,Dalhousie Castle,55.861751,-3.081029,Liberton/Gilmerton,nearest(0.039449)
19939,Newbattle Abbey,55.881464,-3.070819,Liberton/Gilmerton,nearest(0.027382)
19947,Melville Castle,55.889281,-3.109471,Liberton/Gilmerton,nearest(0.008945)
19949,Green Castle,55.882528,-2.670071,Outer Scotland,outside
20097,Spring Gardens,55.955292,-3.166374,Craigentinny/Duddingston,exact
20148,Camera Obscura,55.9489631,-3.195567,Old Town,exact
20177,Melville Castle,55.895774,-3.097727,Liberton/Gilmerton,nearest(0.003511)
20221,Rosedale House,55.844011,-3.140984,Liberton/Gilmerton,nearest(0.046155)
20280,Hill Station,55.9224536,-3.2108475,South Central,exact
20366,Dining Hall,55.928262,-3.200392,South Central,exact
20391,Park Gardens,55.9372,-3.0211,Portobello/Craigmillar,nearest(0.053865)
20524,United Free Church,55.975653,-3.188989,Forth,exact
20536,The Circle,55.9147,-3.1102,Liberton/Gilmerton,nearest(0.002766)
20549,Henderson Row,55.9602,-3.2037,Inverleith,exact
20558,Lennox Street,55.9558,-3.214,Inverleith,exact
20597,The Tun,55.950877,-3.177484,Canongate,exact
20608,Peacock Inn,55.9805956,-3.1934566,Forth,exact
20612,Trades Maiden Hospital,55.947348,-3.189034,Old Town,exact
20653,Old Manse,55.934449,-3.50643,Outer Scotland,outside
20733,Quarry Bank,55.9157,-3.2948,Pentlands,exact
20756,The Manor House,55.935779,-3.044847,Portobello/Craigmillar,nearest(0.031834)
20775,Queensferry Road,55.962,-3.2828,Almond,exact
20794,Millburn Tower,55.931191,-3.328115,Almond,exact
20856,Fulford,55.867963,-3.21454,Pentlands,nearest(0.014335)
20868,Castle Park,55.862271,-3.086252,Liberton/Gilmerton,nearest(0.037915)
21098,Sandilands,55.888978,-3.483689,Outer Scotland,outside
21149,Craigcrook Castle,55.9548805,-3.2658189,Inverleith,exact
21279,Castle Park,55.9407951,-3.2093321,South Central,exact
21282,George Iv Bridge,55.9479,-3.1918,Old Town,exact
21283,Teviot Place,55.9456,-3.1901,Old Town,exact
21284,Eskbank,55.8892446,-3.0802664,Liberton/Gilmerton,nearest(0.015195)
21285,Levenhall,55.9457745,-3.025594,Portobello/Craigmillar,nearest(0.048072)
21330,Black Loch,55.949628,-2.534207,Outer Scotland,outside
21332,Calder Bank,55.893399,-3.477733,Outer Scotland,outside
21404,Clarendon Crescent,55.954711,-3.21535,Inverleith,exact
21435,Belgrave Place,55.9543,-3.2197,Inverleith,exact
21491,Woodburn,55.894195,-3.058553,Liberton/Gilmerton,nearest(0.032736)
21504,Stafford Street,55.9498,-3.2114,New Town,nearest(0.002186)
21514,Dreghorn,55.896012,-3.237565,Pentlands,exact
21517,Hunter's Tryst,55.902261,-3.220874,Pentlands,exact
21570,Court Street,55.955612,-2.778702,Outer Scotland,outside
21581,Westfield,55.975806,-3.434625,Almond,exact
21583,Chambers Street,55.9478,-3.188,Old Town,exact
21892,Belton,55.975702,-2.5624,Outer Scotland,outside
21893,Newbyth,56.015179,-2.664026,Outer Scotland,outside
21896,Gosford House,55.998715,-2.874776,Portobello/Craigmillar,nearest(0.204709)
21897,Biel,55.9743,-2.606154,Outer Scotland,outside
21935,St John's Church,55.957309,-2.778816,Outer Scotland,outside
21966,Millhill,55.9455,-3.0441,Portobello/Craigmillar,nearest(0.029700)
22159,Clermiston,55.9537553,-3.2976114,Western Edinburgh,exact
22259,Seacliff,56.0498,-2.624003,Outer Scotland,outside
22261,Congalton,56.010714,-2.729209,Outer Scotland,outside
22268,Port Seton,55.967926,-2.947296,Portobello/Craigmillar,nearest(0.127536)
22272,Home Farm,55.96016,-3.319737,Almond,exact
22273,Canty Bay,56.057408,-2.665667,Outer Scotland,outside
22295,Wallyford,55.941969,-3.007165,Portobello/Craigmillar,nearest(0.066787)
22306,Bankton House,55.952153,-2.970933,Portobello/Craigmillar,nearest(0.102610)
22328,Braidwood,55.823139,-3.289952,Pentlands,nearest(0.037994)
22337,Abbot's House,55.973017,-3.163847,Leith,exact
22378,Logan Burn,55.838618,-3.315679,Pentlands,nearest(0.010852)
22480,Inverleith Terrace,55.96307,-3.207778,Inverleith,exact
22929,Hamilton Place,55.9589,-3.2076,Inverleith,exact
23172,Magdalene Asylum,55.951644,-3.180902,Canongate,exact
23181,Leith Fort,55.977431,-3.184412,Leith,exact
23199,Windsor Place,55.9504,-3.1114,Portobello/Craigmillar,exact
23245,Inverleith Row,55.9628,-3.1998,Inverleith,exact
23261,Rowan Cottage,55.986696,-2.745891,Outer Scotland,outside
23313,Malt Shovel,55.9506712,-3.1905806,Old Town,exact
23444,Lansdowne Crescent,55.9474,-3.2182,South West,nearest(0.002268)
23583,Braid Hills Road,55.9164,-3.2086,South Central,exact
23584,Nether Liberton,55.9239962,-3.1647269,South Central,exact
23585,Marchmont Road,55.9376,-3.1947,South Central,exact
23658,Gloucester Street,55.957,-3.2078,Inverleith,exact
23707,Golden Rule,55.9390679,-3.2188177,South West,exact
23758,Royal Mile,55.9503821,-3.1867507,Old Town,exact
23759,Usher Hall,55.947444,-3.205066,New Town,nearest(0.001431)
23789,Southfield,55.966186,-3.290383,Almond,exact
23805,Spott,55.970375,-2.527732,Outer Scotland,outside
23827,The Honours,55.9535369,-3.2044244,New Town,exact
23829,Inverleith Park,55.9626177,-3.211561,Inverleith,exact
23896,Wellington Street,55.9586,-3.1762,Leith,exact
23972,Montpelier Terrace,55.9382,-3.2127,South Central,exact
23985,Jeanie Dean's Cottage,55.942591,-3.175311,South Central,exact
23988,Church Hill,55.9324,-3.2069,South Central,exact
24045,Boyd's Entry,55.95,-3.1835,Old Town,exact
24049,Bernard Street,55.9753,-3.1669,Leith,exact
24050,South Leith Parish Church,55.9719688,-3.1728376,Leith,exact
24053,Ramsay Place,55.9541,-3.1144,Portobello/Craigmillar,exact
24058,Ainslie Place,55.9531,-3.2098,New Town,exact
24059,Bristo Place,55.9462,-3.1902,Old Town,exact
24066,Guthrie Street,55.9482,-3.1882,Old Town,exact
24069,Coates Crescent,55.948495,-3.212433,Inverleith,nearest(0.003720)
24070,Shandwick Place,55.9501,-3.2078,New Town,nearest(0.000518)
24071,Cranston Street,55.9511,-3.1841,Old Town,exact
24072,Deanhaugh Street,55.9583,-3.2094,Inverleith,exact
24073,Great Stuart Street,55.9529,-3.2106,New Town,exact
24074,New Register House,55.954193,-3.190189,New Town,exact
24075,Dean Terrace,55.9571,-3.2101,Inverleith,exact
24077,Charlotte Chapel,55.951105,-3.205532,New Town,exact
24078,Davie Street,55.9453,-3.1831,South Central,exact
24079,Comely Bank,55.9591,-3.2225,Inverleith,exact
24082,Spey Street,55.9637,-3.1791,Leith,exact
24085,Polton,55.870519,-3.1294307,Liberton/Gilmerton,nearest(0.021832)
24086,Crichton Street,55.9446,-3.187,South Central,exact
24087,Buccleuch Parish Church,55.943877,-3.185549,South Central,exact
24109,Canon Gate,55.9523547,-3.1761031,Canongate,exact
24115,Castle Terrace,55.9479,-3.204,New Town,nearest(0.000856)
24153,The Goth,55.898713,-3.702202,Outer Scotland,outside
24181,Inchgarvie,56.0013466,-3.3876863,Almond,nearest(0.000715)
24182,Inchmickery,56.010408,-3.272589,Almond,nearest(0.000259)
24215,Balerno,55.8849927,-3.3604206,Pentlands,exact
24216,Calder Park,55.9199,-3.2948,Pentlands,exact
24227,Clarence Street,55.9592,-3.2059,Inverleith,exact
24243,Howden Street,55.9443,-3.1824,South Central,exact
24245,Auld Hoose,55.9435016,-3.1802683,South Central,exact
24254,Cauldshiel,55.884692,-2.814753,Outer Scotland,outside
24312,Windsor Street,55.9586,-3.1819,Leith,exact
24336,Huntly House,55.951333,-3.179627,Canongate,exact
24337,Blackfriars Street,55.9497,-3.1859,Old Town,exact
24338,Shandwick Place,55.949,-3.2109,New Town,nearest(0.002729)
24339,Atholl Crescent,55.948248,-3.211961,South West,nearest(0.003446)
24408,Alfred Place,55.9355,-3.1715,South Central,exact
24428,Birsley Brae,55.9396,-2.978927,Portobello/Craigmillar,nearest(0.095115)
24434,Biel,55.974461,-2.591335,Outer Scotland,outside
24435,Hailes Castle,55.973152,-2.682981,Outer Scotland,outside
24436,Dunbar Castle,56.005838,-2.517151,Outer Scotland,outside
24439,Saltoun Hall,55.90609,-2.864259,Portobello/Craigmillar,nearest(0.213734)
24441,Preston Grange,55.949722,-2.995244,Portobello/Craigmillar,nearest(0.078268)
24454,The Nungate,56.056149,-2.727979,Outer Scotland,outside
24467,Fenton Barns,56.024976,-2.780034,Outer Scotland,outside
24508,St Michael's Church,55.89102,-3.120793,Liberton/Gilmerton,nearest(0.005348)
24602,Black Castle,55.989704,-3.394886,Almond,exact
24641,Phantassie,55.988037,-2.648669,Outer Scotland,outside
24689,Redheugh,55.852282,-3.069521,Liberton/Gilmerton,nearest(0.052297)
24694,Edgelaw,55.816307,-3.131396,Outer Scotland,outside
25084,Castell of Edinburgh,55.94867,-3.200924,Old Town,exact
25085,Restalrig,55.9613749,-3.1476473,Craigentinny/Duddingston,exact
25086,Linlithgow,55.976389,-3.607228,Outer Scotland,outside
25093,Seafield,55.9657155,-3.1401622,Craigentinny/Duddingston,exact
25094,Hallyards,55.9479337,-3.3993461,Almond,exact
25100,Leith,55.9757865,-3.1680197,Leith,exact
25115,Ormiston,55.883972,-3.441387,Outer Scotland,outside
25126,Ratho,55.923548,-3.377625,Pentlands,exact
25134,Musselburgh,55.9421202,-3.0538516,Portobello/Craigmillar,nearest(0.021044)
25138,Inveresk,55.935359,-3.032894,Portobello/Craigmillar,nearest(0.043050)
25141,High Street,55.9501,-3.1882,Old Town,exact
25143,Haddington,55.947523,-2.786161,Outer Scotland,outside
25147,St. Giles,55.9493396,-3.1905294,Old Town,exact
25178,Edinburghe,55.949428,-3.192704,Old Town,exact
25203,Sciennes,55.9377415,-3.1886981,South Central,exact
25208,Yester,55.891942,-2.712125,Outer Scotland,outside
25212,Holyrood,55.9498473,-3.183502,Old Town,exact
25217,Holyrood Palace,55.952512,-3.173385,Canongate,exact
25218,Linlithgow Palace,55.97801,-3.60143,Outer Scotland,outside
25220,Scotscraig,55.982864,-2.655058,Outer Scotland,outside
25293,Salisbury Crags,55.944379,-3.17069,Craigentinny/Duddingston,exact
25298,Snawdon,55.899468,-2.67772,Outer Scotland,outside
25302,Dreghorn,55.894086,-3.232499,Pentlands,exact
25303,Gogar,55.938563,-3.336052,Almond,exact
25375,Galloway's Close,55.9524,-3.176072,Canongate,exact
25441,Waiting Room,55.9253276,-3.2104372,South Central,exact
25499,Port Edgar,55.9950452,-3.4110345,Outer Scotland,outside
25567,West Fenton,56.023782,-2.803754,Outer Scotland,outside
25588,Southside,55.9385275,-3.1736702,South Central,exact
25590,Uphall,55.931863,-3.5030977,Outer Scotland,outside
25618,The Gullets,55.9906172,-3.4649891,Outer Scotland,outside
25659,Kaimes,55.8994431,-3.1637873,Liberton/Gilmerton,exact
25682,Polton House,55.874034,-3.121167,Liberton/Gilmerton,nearest(0.021067)
25775,Shandwick Place,55.9497,-3.2091,New Town,nearest(0.001385)
25788,Colinton House,55.910124,-3.252141,Pentlands,exact
25819,New Cemetery,55.891456,-3.07693,Liberton/Gilmerton,nearest(0.016367)
25872,The Skerries,55.9460599,-3.2291804,Western Edinburgh,nearest(0.001327)
25912,White Castle,55.908938,-2.619818,Outer Scotland,outside
26062,Spring Gardens,55.9558,-3.1682,Craigentinny/Duddingston,exact
26075,Auchendinny,55.8464623,-3.1918238,Pentlands,nearest(0.040072)
26100,Melville Castle,55.890201,-3.106028,Liberton/Gilmerton,nearest(0.008894)
26142,Agricultural Hall,55.94144,-3.20243,South Central,nearest(0.000827)
26262,Lansdowne Crescent,55.947628,-3.218347,South West,nearest(0.002516)
26267,Royal High School,55.953688,-3.181909,New Town,nearest(0.000893)
26271,North Side,55.950802,-3.20714,New Town,exact
26272,Edinburgh Academy,55.961226,-3.205174,Inverleith,exact
26274,Fettes College,55.964576,-3.222676,Inverleith,exact
26275,Dean Gardens,55.954213,-3.212948,Inverleith,exact
26276,Hamilton House,55.947019,-3.240954,Western Edinburgh,exact
26279,Royal High School of Edinburgh,55.948563,-3.184107,Old Town,exact
26281,Queensferry Road,55.9547,-3.229,Inverleith,exact
26300,Museum of Scotland,55.946885,-3.190493,Old Town,exact
26395,Commercial Street,55.9763,-3.1699,Leith,exact
26620,Gaelic Chapel,55.947836,-3.188729,Old Town,exact
26818,Willow Bank,55.979617,-3.19347,Forth,exact
26820,Fishwives' Causeway,55.9546,-3.1268,Craigentinny/Duddingston,exact
26822,Seafield Baths,55.971272,-3.151618,Leith,exact
26833,St Margaret's,56.003798,-2.538145,Outer Scotland,outside
26835,North Berwick Law,56.048818,-2.713954,Outer Scotland,outside
26839,Piershill Barracks,55.956284,-3.146864,Craigentinny/Duddingston,exact
26843,Scoughall,56.04551,-2.619599,Outer Scotland,outside
26844,Seacliff,56.049912,-2.63733,Outer Scotland,outside
27017,Atholl Crescent,55.9481,-3.2118,South West,nearest(0.003230)
27097,Abbey Street,55.9567,-3.1689,Craigentinny/Duddingston,exact
27215,Woodhead,55.891844,-2.761562,Outer Scotland,outside
27332,Market Street,55.936363,-3.074078,Portobello/Craigmillar,nearest(0.004668)
27336,Park Avenue,55.9463,-3.1172,Portobello/Craigmillar,exact
27340,Beulah,55.9452,-3.0393,Portobello/Craigmillar,nearest(0.034497)
27359,Belmont Park,55.9455,-3.253,Western Edinburgh,exact
27368,Dock Street,55.9767,-3.1742,Leith,exact
27370,Little House,55.963513,-3.203787,Inverleith,exact
27396,Howe Street,55.9564,-3.2023,New Town,exact
27878,Wallyford,55.941969,-3.007165,Portobello/Craigmillar,nearest(0.066787)
27879,Lasswade,55.8834098,-3.1141952,Liberton/Gilmerton,nearest(0.014471)
27894,Fettes Row,55.9594,-3.2,Inverleith,exact
27895,Princes Street,55.9518,-3.1985,New Town,exact
27896,St Margaret's,56.003798,-2.538145,Outer Scotland,outside
27897,Bowling Green,55.9734,-3.1782,Leith,exact
27908,St Germains,55.964359,-2.923628,Portobello/Craigmillar,nearest(0.150606)
27923,Grosvenor Gardens,55.9467,-3.22,South West,nearest(0.001872)
27925,Old Town,55.9471293,-3.2002511,Old Town,exact
27926,Colinton House,55.909551,-3.252858,Pentlands,exact
28005,Albert Terrace,55.9313,-3.2125,South Central,exact
28010,Park Crescent,55.9133,-3.1579,Liberton/Gilmerton,exact
28260,Royal Blind Asylum and School,55.932253,-3.179608,South Central,exact
28402,Trinity Lodge,55.978731,-3.209677,Forth,exact
28536,Newbattle Abbey,55.880246,-3.070354,Liberton/Gilmerton,nearest(0.028562)
28578,The Keep,55.845015,-3.202533,Pentlands,nearest(0.037827)
28763,The Phoenix,55.9584981,-3.1902088,New Town,nearest(0.000378)
28771,Fountain Court,55.9435627,-3.2111942,South West,exact
28942,Concert Room,55.947732,-3.186484,Old Town,exact
28983,Commercial Hotel,55.955588,-2.776795,Outer Scotland,outside
29015,Old Bell,55.9349346,-3.1790559,South Central,exact
29603,Annfield,55.9801,-3.1915,Forth,exact
29740,Brunswick Street,55.960376,-3.179822,Leith,exact
29816,Hawkhill,55.9636,-3.1587,Craigentinny/Duddingston,exact
29820,Forth Street,55.9578,-3.1874,New Town,nearest(0.000416)
29837,Oxenfoord Castle,55.87975,-2.982264,Portobello/Craigmillar,nearest(0.110267)
29841,Hopetoun House,55.9960722,-3.4619186,Outer Scotland,outside
29845,The Magnum,55.9567567,-3.1931081,New Town,exact
29846,Archers' Hall,55.941681,-3.184986,South Central,exact
30182,Fettes College,55.963956,-3.226293,Inverleith,exact
30239,Hawes Inn,55.9903926,-3.3848638,Almond,exact
30243,Canonmills,55.9624048,-3.1988622,Inverleith,exact
30280,Red House,55.943752,-3.050826,Portobello/Craigmillar,nearest(0.023434)
30354,St Laurence,55.954065,-2.798545,Outer Scotland,outside
30380,Hillend,55.886435,-3.198346,Pentlands,nearest(0.004082)
30436,Templehall,55.892308,-2.922283,Portobello/Craigmillar,nearest(0.161415)
30456,Burgh School,55.94826,-3.118556,Portobello/Craigmillar,exact
30458,Clerkington Mains,55.941896,-2.794917,Outer Scotland,outside
30464,Dirleton Castle,56.046077,-2.780845,Outer Scotland,outside
30465,Red House,56.045672,-2.782281,Outer Scotland,outside
30466,Newbattle Abbey,55.881295,-3.070622,Liberton/Gilmerton,nearest(0.027641)
30577,Gloucester Square,55.9558,-3.2074,New Town,exact
30593,Phantassie,55.986965,-2.647514,Outer Scotland,outside
30647,Bonnington,56.045827,-2.706033,Outer Scotland,outside
30855,Knox House,55.953464,-2.770139,Outer Scotland,outside
30892,Holyrood Abbey Church,55.9570229,-3.1641712,Craigentinny/Duddingston,exact
31033,Swanston,55.8956657,-3.2181884,Pentlands,exact
31037,Heriot Row,55.9553,-3.2023,New Town,exact
31038,Granton,55.9785756,-3.2250203,Forth,exact
31045,Auld Reekie,55.949428,-3.192704,Old Town,exact
31046,Embro,55.949428,-3.192704,Old Town,exact
31049,Waterloo Place,55.9534,-3.1887,New Town,exact
31050,Portobello,55.9528635,-3.1145573,Portobello/Craigmillar,exact
31058,Customs House,55.9770483,-3.1712444,Leith,exact
31059,Swanston Cottage,55.895069,-3.221256,Pentlands,exact
31090,Lothian Road,55.9475,-3.2061,New Town,nearest(0.001742)
31092,Hunter's Bog,55.9478369,-3.1654679,Craigentinny/Duddingston,exact
31094,Stockbridge,55.957963,-3.2094115,Inverleith,exact
31095,Pilrig,55.9680589,-3.1817222,Leith,exact
31096,Lochend,55.9621503,-3.157605,Craigentinny/Duddingston,exact
31097,Prestonpans,55.955002,-2.994515,Portobello/Craigmillar,nearest(0.079180)
31100,North Berwick Law,56.045887,-2.715923,Outer Scotland,outside
31101,Whitekirk,56.016525,-2.631951,Outer Scotland,outside
31102,Tantallon Castle,56.056393,-2.650491,Outer Scotland,outside
31103,Auldhame,56.050286,-2.651625,Outer Scotland,outside
31127,Randolph Crescent,55.951934,-3.211707,New Town,nearest(0.000209)
31128,Prince's Street,55.9511,-3.2014,New Town,exact
31129,Leith Walk,55.9586,-3.1836,Leith,nearest(0.000656)
31130,Royal Terrace,55.9569,-3.1783,Leith,nearest(0.000946)
31133,North Castle Street,55.9532,-3.2039,New Town,exact
31134,Queensferry Street,55.952,-3.2129,Inverleith,nearest(0.000308)
31135,Murrayfield,55.9458235,-3.2474685,Western Edinburgh,exact
31136,Pitt Street,55.9734,-3.1855,Leith,exact
31137,India Place,55.9572,-3.2074,Inverleith,exact
31138,Ravelston,55.9519283,-3.2469759,Western Edinburgh,exact
31139,Gilmerton,55.9061733,-3.1350085,Liberton/Gilmerton,exact
31140,Waverley Bridge,55.9518,-3.1918,New Town,exact
31141,Dean Cemetery,55.950909,-3.222725,Inverleith,exact
31142,Hermiston,55.9181217,-3.3189497,Pentlands,exact
31143,Queensferry Road,55.962,-3.2828,Almond,exact
31145,Moray Place,55.9541541,-3.2090472,New Town,exact
31148,Glencorse,55.8554146,-3.1912281,Pentlands,nearest(0.032378)
31150,Penicuik,55.8274348,-3.2212058,Pentlands,nearest(0.051733)
31151,Fisher's Tryst,55.8492587,-3.2007984,Pentlands,nearest(0.034128)
31157,Swanston Cottage,55.895069,-3.221256,Pentlands,exact
31158,Cramond Bridge,55.964098,-3.317868,Almond,exact
31245,Mayfield Terrace,55.9349,-3.172,South Central,exact
31333,Brownrigg,56.020061,-2.716503,Outer Scotland,outside
31354,Newbattle Abbey,55.884682,-3.069644,Liberton/Gilmerton,nearest(0.026215)
31511,Academy Lane,55.878325,-3.145395,Liberton/Gilmerton,nearest(0.011568)
31548,Hamilton Park,55.9495,-3.1265,Portobello/Craigmillar,exact
31550,Linlithgow,55.976671,-3.585444,Outer Scotland,outside
31551,Niddrie Castle,55.9538653,-3.4506925,Outer Scotland,outside
31553,Salisbury Crags,55.9458711,-3.1740706,Craigentinny/Duddingston,exact
31558,Roslin Castle,55.852585,-3.160021,Liberton/Gilmerton,nearest(0.036569)
31562,Roslin Chapel,55.855372,-3.15988,Liberton/Gilmerton,nearest(0.033787)
31563,Roslin,55.8573318,-3.1674351,Liberton/Gilmerton,nearest(0.032450)
31568,Rose Cottage,55.906813,-3.257905,Pentlands,exact
31572,West End,55.9528781,-3.2107041,New Town,exact
31712,The Black Cat,55.9515814,-3.2036294,New Town,exact
31824,Marine Hotel,56.03718,-2.822522,Outer Scotland,outside
31922,Montague House,55.944413,-3.049195,Portobello/Craigmillar,nearest(0.024869)
31965,Regent Road,55.9538,-3.1838,New Town,nearest(0.000913)
32051,Claremont Crescent,55.9637,-3.1918,Leith,exact
32187,Coates,55.832736,-3.24812,Pentlands,nearest(0.036156)
32207,Mission Hall,55.972276,-3.175698,Leith,exact
32230,Yester,55.891942,-2.712125,Outer Scotland,outside
32242,Kirktoun,55.996022,-3.47432,Outer Scotland,outside
32243,The Roxburghe,55.9515692,-3.2060599,New Town,exact
32429,Preston Tower,55.955708,-2.978101,Portobello/Craigmillar,nearest(0.095605)
32590,Beltonford,55.990579,-2.570631,Outer Scotland,outside
32679,Cockburn House,55.871707,-3.364041,Pentlands,exact
32750,The Drum,55.911338,-3.111653,Liberton/Gilmerton,exact
32828,Edinburgh Academy,55.960711,-3.205462,Inverleith,exact
32829,Dalmeny,55.9820556,-3.3744684,Almond,exact
32833,Jamaica Street,55.956,-3.2026,New Town,exact
32838,St. Giles's,55.9493396,-3.1905294,Old Town,exact
32844,Newhaven,55.9804283,-3.1949192,Forth,exact
32845,Queen Street,55.9546,-3.2002,New Town,exact
32933,Commercial Street,55.9773,-3.1752,Leith,exact
33001,Bonnyrigg,55.8761405,-3.0879091,Liberton/Gilmerton,nearest(0.023949)
33186,Marchmont Street,55.9383,-3.2006,South Central,exact
33204,Rothesay Terrace,55.950489,-3.217972,Inverleith,nearest(0.000706)
33273,Regent Road,55.9539,-3.1776,Canongate,nearest(0.000682)
33296,Swanston Cottage,55.894897,-3.221379,Pentlands,exact
33301,Dreghorn Castle,55.904739,-3.240035,Pentlands,exact
33302,Turnhouse Hill,55.846432,-3.253191,Pentlands,nearest(0.022204)
33304,Castlelaw Hill,55.8697455,-3.2400604,Pentlands,nearest(0.007531)
33305,Glencorse Kirk,55.8508109,-3.2048318,Pentlands,nearest(0.031700)
33309,Bell's Mills,55.9506,-3.2228,Inverleith,exact
33323,Broxburn,55.9339004,-3.484794,Outer Scotland,outside
33325,Melville Castle,55.886964,-3.102242,Liberton/Gilmerton,nearest(0.012350)
33331,Bavelaw Castle,55.850898,-3.332723,Pentlands,exact
33333,Bell's Hill,55.8660339,-3.2720954,Pentlands,nearest(0.004953)
33335,Canaan Lane,55.9294,-3.2035,South Central,exact
33336,Lanark Road,55.9054,-3.2791,Pentlands,exact
33439,Gorebridge,55.843548,-3.0478409,Liberton/Gilmerton,nearest(0.071091)
33466,Morningside House,55.928636,-3.209748,South Central,exact
33469,Leven Lodge,55.953591,-3.109244,Portobello/Craigmillar,exact
33471,The Southern,55.9404848,-3.1808313,South Central,exact
33720,The Lochs,56.002428,-2.62829,Outer Scotland,outside
33738,Halfway House,55.9789603,-3.1865433,Leith,exact
33746,City Hospital,55.915639,-3.224703,South West,exact
33809,Royal High School,55.954185,-3.178881,Canongate,nearest(0.000985)
33846,Rose Cottage,55.906813,-3.257905,Pentlands,exact
33961,Townhead,55.911672,-2.715478,Outer Scotland,outside
34015,The Blackbird,55.941049,-3.20371,South Central,nearest(0.001466)
34044,Bothwell Bank,55.956929,-2.774964,Outer Scotland,outside
34138,Bellevue House,55.958708,-3.194348,New Town,exact
34153,Oak Lodge,55.936505,-3.046115,Portobello/Craigmillar,nearest(0.030376)
34184,Rosehall,55.954074,-2.787415,Outer Scotland,outside
34206,Craig House,55.9227182,-3.2281566,South West,exact
34230,Salamander Street,55.9736,-3.158,Leith,exact
34351,Crown Office,55.947599,-3.190066,Old Town,exact
34358,North Richmond Street,55.9471,-3.183,South Central,exact
34367,Huntly Street,55.9626,-3.1994,Inverleith,exact
34400,Robert Burns,55.9753781,-3.1668075,Leith,exact
34402,St Fillans,55.956147,-2.769295,Outer Scotland,outside
34469,Lochend Close,55.9525,-3.1783,Canongate,exact
34637,High School Yards,55.9488,-3.1844,Old Town,exact
34792,Queen's Hall,55.941137,-3.181799,South Central,exact
34832,White Cottage,55.979355,-3.214696,Forth,exact
34835,Trinity Cottage,55.971277,-3.20922,Forth,exact
34837,Devil's Advocate,55.9503667,-3.1916879,Old Town,exact
34929,Port Seton,55.967184,-2.953815,Portobello/Craigmillar,nearest(0.120978)
